category,extra,message,severity,source,time,title,traceback
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for FIL-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 04:04:38,Market-data worker fetch failed for FIL-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for CFX-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 04:04:38,Scanner refresh temporary failure for CFX-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for IOTA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 04:09:33,Scanner refresh temporary failure for IOTA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for AKITA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 04:09:33,Market-data worker fetch failed for AKITA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for CATI-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 04:25:23,Market-data worker fetch failed for CATI-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for DOGE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 04:26:27,Market-data worker fetch failed for DOGE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for XRP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 04:48:01,Market-data worker fetch failed for XRP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'manage_open_positions', 'lineno': 5955}",Manage failed for INJ-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 04:48:01,Manage failed for INJ-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for ETH-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 04:50:03,Market-data worker fetch failed for ETH-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for NEAR-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 04:50:03,Entry eval failed for NEAR-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': '_build_trade_lifecycle_payload', 'lineno': 6794}",Failed to fetch lifecycle candles for DOGE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 04:50:50,Failed to fetch lifecycle candles for DOGE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for INJ-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 04:50:50,Market-data worker fetch failed for INJ-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for HOME-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:03:48,Market-data worker fetch failed for HOME-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for SOL-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 05:03:48,Entry eval failed for SOL-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for MASK-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:07:58,Market-data worker fetch failed for MASK-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for CFX-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:07:58,Scanner refresh temporary failure for CFX-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for CFX-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:08:51,Market-data worker fetch failed for CFX-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for ETHFI-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 05:08:51,Entry eval failed for ETHFI-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for MAJOR-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:17:34,Market-data worker fetch failed for MAJOR-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for H-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:17:34,Scanner refresh temporary failure for H-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for SPK-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:21:47,Market-data worker fetch failed for SPK-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for DOGE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 05:21:47,Entry eval failed for DOGE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for DOT-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:22:29,Market-data worker fetch failed for DOT-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'manage_open_positions', 'lineno': 5955}",Manage failed for COMP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 05:22:29,Manage failed for COMP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for MINA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:22:38,Scanner refresh temporary failure for MINA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for H-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:22:38,Market-data worker fetch failed for H-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for CATI-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:23:40,Market-data worker fetch failed for CATI-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for LQTY-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 05:23:40,Entry eval failed for LQTY-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for HMSTR-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:27:48,Market-data worker fetch failed for HMSTR-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for SOL-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:27:48,Scanner refresh temporary failure for SOL-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for STRK-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:28:14,Scanner refresh temporary failure for STRK-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for SCR-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:28:14,Market-data worker fetch failed for SCR-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for MAJOR-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:44:45,Market-data worker fetch failed for MAJOR-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for TSLA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:44:45,Scanner refresh temporary failure for TSLA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for SKY-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:47:52,Market-data worker fetch failed for SKY-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for XLM-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:47:52,Scanner refresh temporary failure for XLM-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for NEO-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 05:54:49,Market-data worker fetch failed for NEO-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'manage_open_positions', 'lineno': 5955}",Manage failed for COMP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 05:54:49,Manage failed for COMP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for STRK-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:03:18,Market-data worker fetch failed for STRK-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'manage_open_positions', 'lineno': 5955}",Manage failed for ICP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 06:03:18,Manage failed for ICP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for SAND-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:04:31,Market-data worker fetch failed for SAND-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for BOME-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:04:31,Scanner refresh temporary failure for BOME-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for TSLA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:04:41,Market-data worker fetch failed for TSLA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for OP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 06:04:41,Entry eval failed for OP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': '_build_entry_context_payload', 'lineno': 5366}",Failed to capture candles for entry context DOT-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 06:05:29,Failed to capture candles for entry context DOT-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for LDO-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:05:29,Market-data worker fetch failed for LDO-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for ETHW-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:13:57,Market-data worker fetch failed for ETHW-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'manage_open_positions', 'lineno': 5955}",Manage failed for XAG-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 06:13:57,Manage failed for XAG-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for CELO-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:17:49,Market-data worker fetch failed for CELO-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'manage_open_positions', 'lineno': 5955}",Manage failed for PEPE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 06:17:49,Manage failed for PEPE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for ARB-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 06:44:16,Entry eval failed for ARB-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for GMT-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:44:16,Market-data worker fetch failed for GMT-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for EOS-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:45:31,Market-data worker fetch failed for EOS-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for XAG-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:47:37,Market-data worker fetch failed for XAG-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for ICP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:48:18,Market-data worker fetch failed for ICP-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for RAVE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:48:18,Scanner refresh temporary failure for RAVE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for A-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:50:21,Market-data worker fetch failed for A-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for KSM-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:54:15,Market-data worker fetch failed for KSM-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for DOGE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 06:54:15,Entry eval failed for DOGE-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for ADA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:54:20,Market-data worker fetch failed for ADA-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for LQTY-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 06:54:20,Entry eval failed for LQTY-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for ZBCN-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 06:55:30,Market-data worker fetch failed for ZBCN-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'manage_open_positions', 'lineno': 5955}",Manage failed for ETHFI-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 06:55:30,Manage failed for ETHFI-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for ATOM-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 07:02:20,Market-data worker fetch failed for ATOM-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for CFX-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 07:02:20,Entry eval failed for CFX-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_scanner_runtime', 'funcName': 'refresh_symbol', 'lineno': 212}",Scanner refresh temporary failure for BIO-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 07:09:29,Scanner refresh temporary failure for BIO-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for H-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 07:09:29,Market-data worker fetch failed for H-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for GMT-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 07:10:47,Market-data worker fetch failed for GMT-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'WARNING', 'module': 'main_v098', 'funcName': 'scan_markets', 'lineno': 4004}",Entry eval failed for YGG-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,WARNING,logging:root,2026-03-23 07:10:47,Entry eval failed for YGG-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
logging,"{'logger': 'root', 'level': 'ERROR', 'module': 'market_data_cache', 'funcName': '_run', 'lineno': 114}",Market-data worker fetch failed for NEO-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,ERROR,logging:root,2026-03-23 07:15:02,Market-data worker fetch failed for NEO-USDT-SWAP: [WinError 10035] Операция на незаблокированном сокете не может быть завершена немедленно,
