action,active_mode,atr,atr_stop,attached_payload,attempt,bridge_mode,cancelled_algo_id,candle_ts,confirmations,cooldown,current_exchange_stop,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_qty,exchange_stop_status,force_rest,inst_id,missing_count,moved,new_mode,new_stop,old_exchange_stop,old_mode,old_stop,old_strategy_stop,operation,position_qty,qty,reason,requested_stop,response,response_code,side,status,strategy_price,strategy_stop_price,target_mode,target_stop,threshold,trade_id,ts,turtle_stop
,,0.003550000000000031,,,,,,,26,,,2.95,,STOP_HEALTH_CONFIRMED,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,,,,short,,,2.9313469904524703,,,,20260326_235556_INJ-USDT-SWAP_short,2026-03-27 01:45:05,
,,0.0003499999999999837,,,,,,,,,,2.135,,STOP_HEALTH_CHECK,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,,,,short,,,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:45:06,
,,0.0003499999999999837,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424245993263415296,2.167,,active_confirmed,True,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,2.1187983774302004,,,short,active_confirmed,,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:45:07,
,,0.0003499999999999837,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424245993263415296,2.167,,active_relinked,True,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,2.138,,,short,active_relinked,,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:45:09,
,,0.0003499999999999837,,,,,,,,,,2.135,,STOP_AMEND_RELINKED,3424245993263415296,2.167,,active_relinked,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,health_align,2.138,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:45:09,
,,0.0003499999999999837,,,,,,,27,,,2.135,,STOP_HEALTH_CONFIRMED,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,,,,short,,,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:45:14,
,,0.0003499999999999837,,,,,,1774564800000,,,,2.135,,STOP_STRATEGY_RECALC,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,,,,short,,2.135,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:45:14,
,ATR,0.0003499999999999837,,,,,,,,,,2.135,ATR,STOP_STRATEGY_NO_CHANGE,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,closed_candle,2.1187983774302004,,,short,,,2.1187983774302004,ATR,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:45:14,
,,0.0016850000000000031,,,,,,,,,,1.2237,,STOP_HEALTH_CHECK,3424504704242368512,1.2019,,active,,NEAR-USDT-SWAP,,,,,,,,,,,191.2,,,,,long,,,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:45:14,
,,0.0016850000000000031,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424504704242368512,1.2019,,active_confirmed,True,NEAR-USDT-SWAP,,,,,,,,,,,191.2,,1.22773,,,long,active_confirmed,,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:45:16,
,,0.0016850000000000031,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424504704242368512,1.2019,,active_relinked,True,NEAR-USDT-SWAP,,,,,,,,,,,191.2,,1.2214,,,long,active_relinked,,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:45:17,
,,0.0016850000000000031,,,,,,,,,,1.2237,,STOP_AMEND_RELINKED,3424504704242368512,1.2019,,active_relinked,,NEAR-USDT-SWAP,,,,,,,,,,,191.2,health_align,1.2214,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,long,,,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:45:17,
,,0.0016850000000000031,,,,,,,20,,,1.2237,,STOP_HEALTH_CONFIRMED,3424504704242368512,1.2019,,active,,NEAR-USDT-SWAP,,,,,,,,,,,191.2,,,,,long,,,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:45:23,
,,0.0018399999999999972,,,,,,1774564800000,,,,1.2237,,STOP_STRATEGY_RECALC,3424504704242368512,1.2019,,active,,NEAR-USDT-SWAP,,,,,,,,,,,191.2,,,,,long,,1.2237,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:45:23,
,ATR,0.0018399999999999972,,,,,,,,,,1.2237,ATR,STOP_STRATEGY_NO_CHANGE,3424504704242368512,1.2019,,active,,NEAR-USDT-SWAP,,,,,,,,,,,191.2,closed_candle,1.22773,,,long,,,1.22773,ATR,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:45:23,
,,0.009650000000000002,,,,,,,,,,1.313,,STOP_HEALTH_CHECK,3424531123827720192,1.296,,active,,DOT-USDT-SWAP,,,,,,,,,,,1788.3,,,,,long,,,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:45:23,
,,0.009650000000000002,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424531123827720192,1.296,,active_confirmed,True,DOT-USDT-SWAP,,,,,,,,,,,1788.3,,1.3142,,,long,active_confirmed,,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:45:25,
,,0.009650000000000002,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424531123827720192,1.296,,active_relinked,True,DOT-USDT-SWAP,,,,,,,,,,,1788.3,,1.31,,,long,active_relinked,,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:45:26,
,,0.009650000000000002,,,,,,,,,,1.313,,STOP_AMEND_RELINKED,3424531123827720192,1.296,,active_relinked,,DOT-USDT-SWAP,,,,,,,,,,,1788.3,health_align,1.31,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,long,,,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:45:26,
,,0.009650000000000002,,,,,,,17,,,1.313,,STOP_HEALTH_CONFIRMED,3424531123827720192,1.296,,active,,DOT-USDT-SWAP,,,,,,,,,,,1788.3,,,,,long,,,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:45:32,
,,0.009550000000000003,,,,,,1774564800000,,,,1.313,,STOP_STRATEGY_RECALC,3424531123827720192,1.296,,active,,DOT-USDT-SWAP,,,,,,,,,,,1788.3,,,,,long,,1.313,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:45:32,
,ATR,0.009550000000000003,,,,,,,,,,1.313,ATR,STOP_STRATEGY_NO_CHANGE,3424531123827720192,1.296,,active,,DOT-USDT-SWAP,,,,,,,,,,,1788.3,closed_candle,1.3142,,,long,,,1.3142,ATR,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:45:32,
,,0.00022000000000000006,,"{'trigger_px': 0.0297, 'trigger_type': 'mark', 'current_price': 0.0338, 'use_custom_algo_id': False}",,,,,,,,,,STOP_INIT_ATTACHED_REQUESTED,,0.0,,attach_pending,,YGG-USDT-SWAP,,,,,,,,,,,75552.0,entry_bootstrap_stop,0.0297,,,long,,,0.0297,,,,20260327_014759_YGG-USDT-SWAP_long,2026-03-27 01:47:59,
,,0.0007400000000000101,,,,,,,,,,0.2722,,STOP_HEALTH_CHECK,3424488618046341120,0.272,,active,,LQTY-USDT-SWAP,,,,,,,,,,,37040.8,,,,,long,,,0.27349999999999997,,,,20260326_235554_LQTY-USDT-SWAP_long,2026-03-27 01:48:00,
,,0.0007400000000000101,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424488618046341120,0.272,,active_confirmed,True,LQTY-USDT-SWAP,,,,,,,,,,,37040.8,,0.27349999999999997,,,long,active_confirmed,,0.27349999999999997,,,,20260326_235554_LQTY-USDT-SWAP_long,2026-03-27 01:48:01,
,,0.0007400000000000101,,,,,,,,,0.272,,,STOP_NOOP_AMEND_SKIPPED,3424488618046341120,0.272,,active_confirmed,,LQTY-USDT-SWAP,,,,,,,,,,,37040.8,health_align,0.272,,,long,,,0.27349999999999997,,,,20260326_235554_LQTY-USDT-SWAP_long,2026-03-27 01:48:01,
,,0.0007400000000000101,,,,,,,28,,,0.2722,,STOP_HEALTH_CONFIRMED,3424488618046341120,0.272,,active,,LQTY-USDT-SWAP,,,,,,,,,,,37040.8,,,,,long,,,0.27349999999999997,,,,20260326_235554_LQTY-USDT-SWAP_long,2026-03-27 01:48:06,
,,0.000700000000000009,,,,,,1774564800000,,,,0.2722,,STOP_STRATEGY_RECALC,3424488618046341120,0.272,,active,,LQTY-USDT-SWAP,,,,,,,,,,,37040.8,,,,,long,,0.2722,0.27349999999999997,,,,20260326_235554_LQTY-USDT-SWAP_long,2026-03-27 01:48:06,
,ATR,0.000700000000000009,0.2736,,,ATR,,,,,,0.2722,TURTLE,STOP_MODE_BRIDGE,3424488618046341120,0.272,,active,,LQTY-USDT-SWAP,,,,,,,,,,,37040.8,closed_candle,,,,long,,,0.27349999999999997,,,,20260326_235554_LQTY-USDT-SWAP_long,2026-03-27 01:48:06,0.2708
,,0.000700000000000009,,,,,,,,,0.272,,,STOP_NOOP_AMEND_SKIPPED,3424488618046341120,0.272,,active,,LQTY-USDT-SWAP,,,,,,,,,,,37040.8,atr_update,0.272,,,long,,,0.27349999999999997,,,,20260326_235554_LQTY-USDT-SWAP_long,2026-03-27 01:48:06,
,,0.000700000000000009,,,,,,,,,,0.2722,,STOP_MOVED,3424488618046341120,0.272,,active,,LQTY-USDT-SWAP,,,,0.2736,0.272,,,0.27349999999999997,,,37040.8,atr_update,,,,long,,,0.27349999999999997,,,,20260326_235554_LQTY-USDT-SWAP_long,2026-03-27 01:48:06,
,,0.004849999999999998,,,,,,,,,,2.878,,STOP_HEALTH_CHECK,3424409967263039488,3.445,,active,,NEO-USDT-SWAP,,,,,,,,,,,907.0,,,,,short,,,2.7907,,,,20260326_235554_NEO-USDT-SWAP_short,2026-03-27 01:48:07,
,,0.004849999999999998,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424409967263039488,3.445,,active_confirmed,True,NEO-USDT-SWAP,,,,,,,,,,,907.0,,2.7907,,,short,active_confirmed,,2.7907,,,,20260326_235554_NEO-USDT-SWAP_short,2026-03-27 01:48:08,
,,0.004849999999999998,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424409967263039488,3.445,,active_relinked,True,NEO-USDT-SWAP,,,,,,,,,,,907.0,,3.403,,,short,active_relinked,,2.7907,,,,20260326_235554_NEO-USDT-SWAP_short,2026-03-27 01:48:10,
,,0.004849999999999998,,,,,,,,,,2.878,,STOP_AMEND_RELINKED,3424409967263039488,3.445,,active_relinked,,NEO-USDT-SWAP,,,,,,,,,,,907.0,health_align,3.403,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.7907,,,,20260326_235554_NEO-USDT-SWAP_short,2026-03-27 01:48:10,
,,0.004849999999999998,,,,,,,28,,,2.878,,STOP_HEALTH_CONFIRMED,3424409967263039488,3.445,,active,,NEO-USDT-SWAP,,,,,,,,,,,907.0,,,,,short,,,2.7907,,,,20260326_235554_NEO-USDT-SWAP_short,2026-03-27 01:48:15,
,,0.004849999999999998,,,,,,1774564800000,,,,2.878,,STOP_STRATEGY_RECALC,3424409967263039488,3.445,,active,,NEO-USDT-SWAP,,,,,,,,,,,907.0,,,,,short,,2.878,2.7907,,,,20260326_235554_NEO-USDT-SWAP_short,2026-03-27 01:48:15,
,ATR,0.004849999999999998,,,,,,,,,,2.878,ATR,STOP_STRATEGY_NO_CHANGE,3424409967263039488,3.445,,active,,NEO-USDT-SWAP,,,,,,,,,,,907.0,closed_candle,2.7907,,,short,,,2.7907,ATR,,,20260326_235554_NEO-USDT-SWAP_short,2026-03-27 01:48:15,
,,0.0002650000000000083,,,,,,,,,,0.17387,,STOP_HEALTH_CHECK,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,,156.37,,,,,short,,,0.1719840012790178,,,,20260326_235555_XLM-USDT-SWAP_short,2026-03-27 01:48:16,
,,0.0002650000000000083,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424278145925464064,0.17497,,active_confirmed,True,XLM-USDT-SWAP,,,,,,,,,,,156.37,,0.1719840012790178,,,short,active_confirmed,,0.1719840012790178,,,,20260326_235555_XLM-USDT-SWAP_short,2026-03-27 01:48:17,
,,0.0002650000000000083,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424278145925464064,0.17497,,active_relinked,True,XLM-USDT-SWAP,,,,,,,,,,,156.37,,0.17408,,,short,active_relinked,,0.1719840012790178,,,,20260326_235555_XLM-USDT-SWAP_short,2026-03-27 01:48:19,
,,0.0002650000000000083,,,,,,,,,,0.17387,,STOP_AMEND_RELINKED,3424278145925464064,0.17497,,active_relinked,,XLM-USDT-SWAP,,,,,,,,,,,156.37,health_align,0.17408,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.1719840012790178,,,,20260326_235555_XLM-USDT-SWAP_short,2026-03-27 01:48:19,
,,0.0002650000000000083,,,,,,,28,,,0.17387,,STOP_HEALTH_CONFIRMED,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,,156.37,,,,,short,,,0.1719840012790178,,,,20260326_235555_XLM-USDT-SWAP_short,2026-03-27 01:48:24,
,,0.0002545000000000075,,,,,,1774564800000,,,,0.17387,,STOP_STRATEGY_RECALC,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,,156.37,,,,,short,,0.17387,0.1719840012790178,,,,20260326_235555_XLM-USDT-SWAP_short,2026-03-27 01:48:24,
,ATR,0.0002545000000000075,,,,,,,,,,0.17387,ATR,STOP_STRATEGY_NO_CHANGE,3424278145925464064,0.17497,,active,,XLM-USDT-SWAP,,,,,,,,,,,156.37,closed_candle,0.1719840012790178,,,short,,,0.1719840012790178,ATR,,,20260326_235555_XLM-USDT-SWAP_short,2026-03-27 01:48:24,
,,0.0003999999999999976,,,,,,,,,,0.2195,,STOP_HEALTH_CHECK,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,,12502.0,,,,,short,,,0.21753999999999998,,,,20260326_235556_CRV-USDT-SWAP_short,2026-03-27 01:48:25,
,,0.0003999999999999976,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424272462643544064,0.2235,,active_confirmed,True,CRV-USDT-SWAP,,,,,,,,,,,12502.0,,0.21753999999999998,,,short,active_confirmed,,0.21753999999999998,,,,20260326_235556_CRV-USDT-SWAP_short,2026-03-27 01:48:26,
,,0.0003999999999999976,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424272462643544064,0.2235,,active_relinked,True,CRV-USDT-SWAP,,,,,,,,,,,12502.0,,0.2197,,,short,active_relinked,,0.21753999999999998,,,,20260326_235556_CRV-USDT-SWAP_short,2026-03-27 01:48:28,
,,0.0003999999999999976,,,,,,,,,,0.2195,,STOP_AMEND_RELINKED,3424272462643544064,0.2235,,active_relinked,,CRV-USDT-SWAP,,,,,,,,,,,12502.0,health_align,0.2197,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,0.21753999999999998,,,,20260326_235556_CRV-USDT-SWAP_short,2026-03-27 01:48:28,
,,0.0003999999999999976,,,,,,,28,,,0.2195,,STOP_HEALTH_CONFIRMED,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,,12502.0,,,,,short,,,0.21753999999999998,,,,20260326_235556_CRV-USDT-SWAP_short,2026-03-27 01:48:33,
,,0.0003899999999999973,,,,,,1774564800000,,,,0.2195,,STOP_STRATEGY_RECALC,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,,12502.0,,,,,short,,0.2194,0.21753999999999998,,,,20260326_235556_CRV-USDT-SWAP_short,2026-03-27 01:48:33,
,ATR,0.0003899999999999973,,,,,,,,,,0.2194,ATR,STOP_STRATEGY_NO_CHANGE,3424272462643544064,0.2235,,active,,CRV-USDT-SWAP,,,,,,,,,,,12502.0,closed_candle,0.21753999999999998,,,short,,,0.21753999999999998,ATR,,,20260326_235556_CRV-USDT-SWAP_short,2026-03-27 01:48:33,
,,0.20649999999999977,,,,,,,,,,86.62,,STOP_HEALTH_CHECK,3424272416506200064,87.87,,active,,SOL-USDT-SWAP,,,,,,,,,,,32.05,,,,,short,,,85.972,,,,20260326_235556_SOL-USDT-SWAP_short,2026-03-27 01:48:33,
,,0.20649999999999977,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424272416506200064,87.87,,active_confirmed,True,SOL-USDT-SWAP,,,,,,,,,,,32.05,,85.972,,,short,active_confirmed,,85.972,,,,20260326_235556_SOL-USDT-SWAP_short,2026-03-27 01:48:34,
,,0.20649999999999977,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424272416506200064,87.87,,active_relinked,True,SOL-USDT-SWAP,,,,,,,,,,,32.05,,86.67,,,short,active_relinked,,85.972,,,,20260326_235556_SOL-USDT-SWAP_short,2026-03-27 01:48:36,
,,0.20649999999999977,,,,,,,,,,86.62,,STOP_AMEND_RELINKED,3424272416506200064,87.87,,active_relinked,,SOL-USDT-SWAP,,,,,,,,,,,32.05,health_align,86.67,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,85.972,,,,20260326_235556_SOL-USDT-SWAP_short,2026-03-27 01:48:36,
,,0.20649999999999977,,,,,,,28,,,86.62,,STOP_HEALTH_CONFIRMED,3424272416506200064,87.87,,active,,SOL-USDT-SWAP,,,,,,,,,,,32.05,,,,,short,,,85.972,,,,20260326_235556_SOL-USDT-SWAP_short,2026-03-27 01:48:42,
,,0.2019999999999996,,,,,,1774564800000,,,,86.62,,STOP_STRATEGY_RECALC,3424272416506200064,87.87,,active,,SOL-USDT-SWAP,,,,,,,,,,,32.05,,,,,short,,86.62,85.972,,,,20260326_235556_SOL-USDT-SWAP_short,2026-03-27 01:48:42,
,ATR,0.2019999999999996,,,,,,,,,,86.62,ATR,STOP_STRATEGY_NO_CHANGE,3424272416506200064,87.87,,active,,SOL-USDT-SWAP,,,,,,,,,,,32.05,closed_candle,85.972,,,short,,,85.972,ATR,,,20260326_235556_SOL-USDT-SWAP_short,2026-03-27 01:48:42,
,,0.003550000000000031,,,,,,,,,,2.95,,STOP_HEALTH_CHECK,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,,,,short,,,2.9313469904524703,,,,20260326_235556_INJ-USDT-SWAP_short,2026-03-27 01:48:42,
,,0.003550000000000031,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424266005126660096,2.973,,active_confirmed,True,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,2.9313469904524703,,,short,active_confirmed,,2.9313469904524703,,,,20260326_235556_INJ-USDT-SWAP_short,2026-03-27 01:48:43,
,,0.003550000000000031,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424266005126660096,2.973,,active_relinked,True,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,2.953,,,short,active_relinked,,2.9313469904524703,,,,20260326_235556_INJ-USDT-SWAP_short,2026-03-27 01:48:45,
,,0.003550000000000031,,,,,,,,,,2.95,,STOP_AMEND_RELINKED,3424266005126660096,2.973,,active_relinked,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,health_align,2.953,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.9313469904524703,,,,20260326_235556_INJ-USDT-SWAP_short,2026-03-27 01:48:45,
,,0.003550000000000031,,,,,,,27,,,2.95,,STOP_HEALTH_CONFIRMED,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,,,,short,,,2.9313469904524703,,,,20260326_235556_INJ-USDT-SWAP_short,2026-03-27 01:48:50,
,,0.003200000000000025,,,,,,1774564800000,,,,2.95,,STOP_STRATEGY_RECALC,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,,,,,short,,2.95,2.9313469904524703,,,,20260326_235556_INJ-USDT-SWAP_short,2026-03-27 01:48:50,
,ATR,0.003200000000000025,,,,,,,,,,2.95,ATR,STOP_STRATEGY_NO_CHANGE,3424266005126660096,2.973,,active,,INJ-USDT-SWAP,,,,,,,,,,,9636.0,closed_candle,2.9311469904524703,,,short,,,2.9313469904524703,ATR,,,20260326_235556_INJ-USDT-SWAP_short,2026-03-27 01:48:50,
,,0.0003499999999999837,,,,,,,,,,2.135,,STOP_HEALTH_CHECK,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,,,,short,,,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:48:50,
,,0.0003499999999999837,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424245993263415296,2.167,,active_confirmed,True,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,2.1187983774302004,,,short,active_confirmed,,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:48:51,
,,0.0003499999999999837,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424245993263415296,2.167,,active_relinked,True,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,2.138,,,short,active_relinked,,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:48:53,
,,0.0003499999999999837,,,,,,,,,,2.135,,STOP_AMEND_RELINKED,3424245993263415296,2.167,,active_relinked,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,health_align,2.138,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,short,,,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:48:53,
,,0.0003499999999999837,,,,,,,28,,,2.135,,STOP_HEALTH_CONFIRMED,3424245993263415296,2.167,,active,,LPT-USDT-SWAP,,,,,,,,,,,13682.0,,,,,short,,,2.1187983774302004,,,,20260326_235557_LPT-USDT-SWAP_short,2026-03-27 01:48:59,
,,0.0018399999999999972,,,,,,,,,,1.2237,,STOP_HEALTH_CHECK,3424504704242368512,1.2019,,active,,NEAR-USDT-SWAP,,,,,,,,,,,191.2,,,,,long,,,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:48:59,
,,0.0018399999999999972,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424504704242368512,1.2019,,active_confirmed,True,NEAR-USDT-SWAP,,,,,,,,,,,191.2,,1.22773,,,long,active_confirmed,,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:49:00,
,,0.0018399999999999972,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424504704242368512,1.2019,,active_relinked,True,NEAR-USDT-SWAP,,,,,,,,,,,191.2,,1.222,,,long,active_relinked,,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:49:02,
,,0.0018399999999999972,,,,,,,,,,1.2237,,STOP_AMEND_RELINKED,3424504704242368512,1.2019,,active_relinked,,NEAR-USDT-SWAP,,,,,,,,,,,191.2,health_align,1.222,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,long,,,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:49:02,
,,0.0018399999999999972,,,,,,,21,,,1.2237,,STOP_HEALTH_CONFIRMED,3424504704242368512,1.2019,,active,,NEAR-USDT-SWAP,,,,,,,,,,,191.2,,,,,long,,,1.22773,,,,20260327_002953_NEAR-USDT-SWAP_long,2026-03-27 01:49:07,
,,0.009550000000000003,,,,,,,,,,1.324,,STOP_HEALTH_CHECK,3424531123827720192,1.296,,active,,DOT-USDT-SWAP,,,,,,,,,,,1788.3,,,,,long,,,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:49:07,
,,0.009550000000000003,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424531123827720192,1.296,,active_confirmed,True,DOT-USDT-SWAP,,,,,,,,,,,1788.3,,1.3142,,,long,active_confirmed,,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:49:08,
,,0.009550000000000003,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424531123827720192,1.296,,active_relinked,True,DOT-USDT-SWAP,,,,,,,,,,,1788.3,,1.311,,,long,active_relinked,,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:49:10,
,,0.009550000000000003,,,,,,,,,,1.324,,STOP_AMEND_RELINKED,3424531123827720192,1.296,,active_relinked,,DOT-USDT-SWAP,,,,,,,,,,,1788.3,health_align,1.311,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,long,,,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:49:10,
,,0.009550000000000003,,,,,,,18,,,1.324,,STOP_HEALTH_CONFIRMED,3424531123827720192,1.296,,active,,DOT-USDT-SWAP,,,,,,,,,,,1788.3,,,,,long,,,1.3142,,,,20260327_004300_DOT-USDT-SWAP_long,2026-03-27 01:49:16,
,,0.00022000000000000006,,,,,,,,,,0.034,,STOP_INIT_CONFIRMED,3424661940746928128,0.0297,,active,,YGG-USDT-SWAP,,,,,,,,,,,75552.0,,0.0297,,,long,,,0.0297,,,,20260327_014759_YGG-USDT-SWAP_long,2026-03-27 01:49:17,
,,0.00022000000000000006,,,,,,,,,,0.034,,STOP_HEALTH_CHECK,3424661940746928128,0.0297,,active,,YGG-USDT-SWAP,,,,,,,,,,,75552.0,,,,,long,,,0.0297,,,,20260327_014759_YGG-USDT-SWAP_long,2026-03-27 01:49:17,
,,0.00022000000000000006,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3424661940746928128,0.0297,,active_confirmed,True,YGG-USDT-SWAP,,,,,,,,,,,75552.0,,0.0297,,,long,active_confirmed,,0.0297,,,,20260327_014759_YGG-USDT-SWAP_long,2026-03-27 01:49:19,
