early_exit_flag,exit_reason,hybrid_stop_mode,inst_id,realized_r,retained_r_share,side,system_name,trade_id,trend_hold_state,trend_move_r,units
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,MET-USDT-SWAP,0.0,0.0,short,Turtle 55,20260329_031156_MET-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LPT-USDT-SWAP,-0.4849,-1.9396,short,Turtle 20,20260329_031804_LPT-USDT-SWAP_short,TREND_ACTIVE,0.25,4
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,DOGE-USDT-SWAP,0.425522,0.490987,short,Turtle 55,20260329_005834_DOGE-USDT-SWAP_short,TREND_ACTIVE,0.866667,4
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,ETHFI-USDT-SWAP,-0.015173,-1.898999,short,Turtle 55,20260329_031506_ETHFI-USDT-SWAP_short,TREND_ACTIVE,0.00799,3
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,XLM-USDT-SWAP,-0.141681,-1.144786,short,Turtle 55,20260329_031504_XLM-USDT-SWAP_short,TREND_ACTIVE,0.123762,3
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,NEAR-USDT-SWAP,-0.083853,-0.399078,short,Turtle 55,20260329_033315_NEAR-USDT-SWAP_short,TREND_ACTIVE,0.210117,4
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,THETA-USDT-SWAP,-0.0994,-0.93436,short,Turtle 55,20260329_031802_THETA-USDT-SWAP_short,TREND_ACTIVE,0.106383,3
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,MINA-USDT-SWAP,-0.363644,-1.074401,short,Turtle 20,20260329_031159_MINA-USDT-SWAP_short,TREND_ACTIVE,0.338462,4
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LPT-USDT-SWAP,-0.179741,-2.336635,short,Turtle 55,20260329_025252_LPT-USDT-SWAP_short,INITIAL_RISK,0.076923,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,INJ-USDT-SWAP,-0.000342,-0.000591,short,Turtle 55,20260329_021201_INJ-USDT-SWAP_short,TREND_ACTIVE,0.578947,3
False,sync_confirmed_close_after_stop_fault:_pending_recheck,ATR_INITIAL,THETA-USDT-SWAP,-0.333332,-4.0,short,Turtle 20,20260329_021530_THETA-USDT-SWAP_short,INITIAL_RISK,0.083333,1
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LINK-USDT-SWAP,-0.340989,-11.009234,short,Turtle 55,20260329_021158_LINK-USDT-SWAP_short,INITIAL_RISK,0.030973,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,MET-USDT-SWAP,0.059743,0.448279,short,Turtle 20,20260328_230832_MET-USDT-SWAP_short,TREND_ACTIVE,0.133272,2
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,NEAR-USDT-SWAP,-0.238796,-64.003216,short,Turtle 55,20260329_021156_NEAR-USDT-SWAP_short,INITIAL_RISK,0.003731,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,ICP-USDT-SWAP,-0.224158,-0.608429,short,Turtle 55,20260329_020904_ICP-USDT-SWAP_short,TREND_ACTIVE,0.368421,2
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,THETA-USDT-SWAP,-0.210804,-4.005244,short,Turtle 55,20260329_014320_THETA-USDT-SWAP_short,INITIAL_RISK,0.052632,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,XLM-USDT-SWAP,-0.137524,-0.527644,short,Turtle 20,20260329_005835_XLM-USDT-SWAP_short,TREND_ACTIVE,0.260638,4
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,LPT-USDT-SWAP,0.112362,0.101126,short,Turtle 20,20260329_000652_LPT-USDT-SWAP_short,TREND_HOLD,1.111111,4
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,DOT-USDT-SWAP,-0.099637,-0.089673,short,Turtle 20,20260329_001639_DOT-USDT-SWAP_short,TREND_HOLD,1.111111,4
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,THETA-USDT-SWAP,0.640756,0.73687,short,Turtle 55,20260328_225719_THETA-USDT-SWAP_short,TREND_ACTIVE,0.869565,4
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,INJ-USDT-SWAP,0.267316,0.211039,short,Turtle 20,20260329_003842_INJ-USDT-SWAP_short,TREND_HOLD,1.266667,2
True,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LIT-USDT-SWAP,1.344342,0.224057,short,Turtle 20,20260328_221729_LIT-USDT-SWAP_short,TREND_HOLD,6.0,4
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LDO-USDT-SWAP,-0.009958,-0.074132,short,Turtle 55,20260329_002643_LDO-USDT-SWAP_short,TREND_ACTIVE,0.134328,3
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,DOT-USDT-SWAP,-0.571428,-1.333333,long,Turtle 20,20260328_232810_DOT-USDT-SWAP_long,INITIAL_RISK,0.428571,1
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,QTUM-USDT-SWAP,-0.429087,-3.003612,long,Turtle 20,20260328_212230_QTUM-USDT-SWAP_long,INITIAL_RISK,0.142857,1
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LDO-USDT-SWAP,-0.279158,-0.60019,long,Turtle 20,20260328_230717_LDO-USDT-SWAP_long,INITIAL_RISK,0.465116,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LTC-USDT-SWAP,-0.60011,-0.255366,long,Turtle 20,20260328_230720_LTC-USDT-SWAP_long,TREND_HOLD,2.35,1
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,INJ-USDT-SWAP,-0.789762,-15.005358,short,Turtle 20,20260328_221731_INJ-USDT-SWAP_short,INITIAL_RISK,0.052632,1
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LINK-USDT-SWAP,-0.486429,-5.999297,short,Turtle 20,20260328_221727_LINK-USDT-SWAP_short,INITIAL_RISK,0.081081,1
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,MET-USDT-SWAP,0.0,0.0,short,Turtle 55,20260328_225717_MET-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,MINA-USDT-SWAP,0.002998,0.006221,long,Turtle 55,20260328_211653_MINA-USDT-SWAP_long,TREND_ACTIVE,0.481928,4
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,XLM-USDT-SWAP,-0.494733,-0.588079,short,Turtle 20,20260328_212527_XLM-USDT-SWAP_short,TREND_ACTIVE,0.84127,1
False,синхронизация:_позиция_отсутствует_на_бирже,ATR_INITIAL,LTC-USDT-SWAP,-0.193559,-18.000465,short,Turtle 55,20260328_211139_LTC-USDT-SWAP_short,INITIAL_RISK,0.010753,1
False,синхронизация:_позиция_отсутствует_на_бирже,DONCHIAN_ACTIVE,LINK-USDT-SWAP,-0.446636,-0.183909,short,Turtle 20,20260328_205126_LINK-USDT-SWAP_short,TREND_HOLD,2.428571,1
