action,atr,attempt,cancelled_algo_id,current_price,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_status,fill_price,inst_id,local_reason,new_stop,old_exchange_stop,old_strategy_stop,operation,qty,reason,requested_stop,response,response_code,side,slippage_abs,strategy_stop_price,trade_id,trigger_price,ts
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_191124_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:12:19
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 36895003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_191125_BREV-USDT-SWAP_long,,2026-03-16 19:12:22
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_191228_RAVE-USDT-SWAP_short,,2026-03-16 19:13:19
place_missing_stop,0.0,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1026926093294466,20260316_191229_CRO-USDT-SWAP_short,,2026-03-16 19:13:22
,0.0,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1026926093294466,,,short,,0.1026926093294466,20260316_191229_CRO-USDT-SWAP_short,,2026-03-16 19:13:24
,0.0,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1026926093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1026926093294466,20260316_191229_CRO-USDT-SWAP_short,,2026-03-16 19:13:24
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_191229_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:13:24
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 37195003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_191229_BREV-USDT-SWAP_long,,2026-03-16 19:13:28
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_191334_RAVE-USDT-SWAP_short,,2026-03-16 19:14:26
place_missing_stop,0.0,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1026926093294466,20260316_191334_CRO-USDT-SWAP_short,,2026-03-16 19:14:29
,0.0,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1026926093294466,,,short,,0.1026926093294466,20260316_191334_CRO-USDT-SWAP_short,,2026-03-16 19:14:31
,0.0,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1026926093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1026926093294466,20260316_191334_CRO-USDT-SWAP_short,,2026-03-16 19:14:31
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_191334_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:14:31
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 37395003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_191335_BREV-USDT-SWAP_long,,2026-03-16 19:14:34
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_191440_RAVE-USDT-SWAP_short,,2026-03-16 19:15:18
place_missing_stop,0.0,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1026926093294466,20260316_191441_CRO-USDT-SWAP_short,,2026-03-16 19:15:21
,0.0,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1026926093294466,,,short,,0.1026926093294466,20260316_191441_CRO-USDT-SWAP_short,,2026-03-16 19:15:23
,0.0,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1026926093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1026926093294466,20260316_191441_CRO-USDT-SWAP_short,,2026-03-16 19:15:23
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_191441_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:15:23
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 37395003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_191441_BREV-USDT-SWAP_long,,2026-03-16 19:15:26
,0.0007450000000000005,1,,,STOP_PLACED,3394882029824065536,0.10184,active,,DOGE-USDT-SWAP,,,,,,13.04,initial_turtle_stop,0.10184,,0,short,,0.10184,20260316_191606_DOGE-USDT-SWAP_short,,2026-03-16 19:16:09
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_191532_RAVE-USDT-SWAP_short,,2026-03-16 19:16:13
place_missing_stop,0.0,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1026926093294466,20260316_191532_CRO-USDT-SWAP_short,,2026-03-16 19:16:16
,0.0,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1026926093294466,,,short,,0.1026926093294466,20260316_191532_CRO-USDT-SWAP_short,,2026-03-16 19:16:18
,0.0,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1026926093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1026926093294466,20260316_191532_CRO-USDT-SWAP_short,,2026-03-16 19:16:18
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_191532_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:16:18
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 37395003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_191533_BREV-USDT-SWAP_long,,2026-03-16 19:16:21
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_191627_RAVE-USDT-SWAP_short,,2026-03-16 19:17:07
place_missing_stop,0.0,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1026926093294466,20260316_191628_CRO-USDT-SWAP_short,,2026-03-16 19:17:10
,0.0,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1026926093294466,,,short,,0.1026926093294466,20260316_191628_CRO-USDT-SWAP_short,,2026-03-16 19:17:12
,0.0,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1026926093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1026926093294466,20260316_191628_CRO-USDT-SWAP_short,,2026-03-16 19:17:12
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_191628_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:17:12
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 39395003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_191628_BREV-USDT-SWAP_long,,2026-03-16 19:17:15
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_191722_RAVE-USDT-SWAP_short,,2026-03-16 19:18:01
place_missing_stop,0.0,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1026926093294466,20260316_191722_CRO-USDT-SWAP_short,,2026-03-16 19:18:04
,0.0,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1026926093294466,,,short,,0.1026926093294466,20260316_191722_CRO-USDT-SWAP_short,,2026-03-16 19:18:06
,0.0,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1026926093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1026926093294466,20260316_191722_CRO-USDT-SWAP_short,,2026-03-16 19:18:06
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_191722_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:18:06
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 39395003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_191723_BREV-USDT-SWAP_long,,2026-03-16 19:18:09
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_191815_RAVE-USDT-SWAP_short,,2026-03-16 19:18:55
place_missing_stop,0.0,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1026926093294466,20260316_191815_CRO-USDT-SWAP_short,,2026-03-16 19:18:57
,0.0,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1026926093294466,,,short,,0.1026926093294466,20260316_191815_CRO-USDT-SWAP_short,,2026-03-16 19:18:59
,0.0,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1026926093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1026926093294466,20260316_191815_CRO-USDT-SWAP_short,,2026-03-16 19:18:59
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_191815_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:18:59
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 40395003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_191816_BREV-USDT-SWAP_long,,2026-03-16 19:19:03
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_191909_RAVE-USDT-SWAP_short,,2026-03-16 19:19:50
place_missing_stop,0.0,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1026926093294466,20260316_191909_CRO-USDT-SWAP_short,,2026-03-16 19:19:53
,0.0,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1026926093294466,,,short,,0.1026926093294466,20260316_191909_CRO-USDT-SWAP_short,,2026-03-16 19:19:55
,0.0,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1026926093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1026926093294466,20260316_191909_CRO-USDT-SWAP_short,,2026-03-16 19:19:55
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_191909_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:19:55
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 41295003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_191910_BREV-USDT-SWAP_long,,2026-03-16 19:19:58
,0.002949999999999997,1,,,STOP_PLACED,3394891138006859776,0.9400999999999999,active,,FIL-USDT-SWAP,,,,,,13658.0,initial_turtle_stop,0.9400999999999999,,0,long,,0.9400999999999999,20260316_192038_FIL-USDT-SWAP_long,,2026-03-16 19:20:40
,0.06150000000000011,1,,,STOP_PLACED,3394891263567544320,8.429518615284127,active,,ETC-USDT-SWAP,,,,,,15.31,initial_turtle_stop,8.429518615284127,,0,short,,8.429518615284127,20260316_192042_ETC-USDT-SWAP_short,,2026-03-16 19:20:44
,3.999999999999976e-05,,,,STOP_CANCEL_PENDING,3394822155295604736,0.198,cancel_pending_confirmation,,ADA-USDT-SWAP,,,,,,35.4,replace:turtle_trailing_update,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822155295604736', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,0.19872,20260316_190548_ADA-USDT-SWAP_long,,2026-03-16 19:20:45
,3.999999999999976e-05,,,0.1986,STOP_ERROR,3394822155295604736,0.198,cancel_pending_confirmation,,ADA-USDT-SWAP,,,0.198,,replace_stop,35.4,turtle_trailing_update,0.19872,,,long,,0.19872,20260316_190548_ADA-USDT-SWAP_long,,2026-03-16 19:20:45
,3.999999999999976e-05,,,,STOP_TRIGGERED,3394822155295604736,0.198,active_after_cancel_timeout,0.1986,ADA-USDT-SWAP,,,,,,35.4,,,,,long,0.0005999999999999894,0.19872,20260316_190548_ADA-USDT-SWAP_long,0.198,2026-03-16 19:20:47
,3.999999999999976e-05,,,,STOP_CANCEL_PENDING,3394822155295604736,0.198,cancel_pending_confirmation,,ADA-USDT-SWAP,,,,,,35.4,pre_close:ATR стоп 2.0N,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822155295604736', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,0.19872,20260316_190548_ADA-USDT-SWAP_long,,2026-03-16 19:20:47
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_192004_RAVE-USDT-SWAP_short,,2026-03-16 19:20:53
place_missing_stop,0.0,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1026926093294466,20260316_192005_CRO-USDT-SWAP_short,,2026-03-16 19:20:57
,0.0,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1026926093294466,,,short,,0.1026926093294466,20260316_192005_CRO-USDT-SWAP_short,,2026-03-16 19:20:59
,0.0,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1026926093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1026926093294466,20260316_192005_CRO-USDT-SWAP_short,,2026-03-16 19:20:59
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_192005_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:20:59
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 41295003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_192005_BREV-USDT-SWAP_long,,2026-03-16 19:21:02
,0.002949999999999997,,,,STOP_CANCEL_PENDING,3394891138006859776,0.94,cancel_pending_confirmation,,FIL-USDT-SWAP,,,,,,27316.0,replace:unit_added,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394891138006859776', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,0.9471475,20260316_192038_FIL-USDT-SWAP_long,,2026-03-16 19:21:46
,0.002949999999999997,,,0.9480000000000001,STOP_ERROR,3394891138006859776,0.94,cancel_pending_confirmation,,FIL-USDT-SWAP,,,0.94,,replace_stop,27316.0,unit_added,0.9471475,,,long,,0.9471475,20260316_192038_FIL-USDT-SWAP_long,,2026-03-16 19:21:46
,3.999999999999976e-05,,,,STOP_CANCEL_PENDING,3394822155295604736,0.198,cancel_pending_confirmation,,ADA-USDT-SWAP,,,,,,35.4,pre_close:Защита тренда: откат от пика 15.00R → 0.00R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822155295604736', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,0.19852,20260316_192110_ADA-USDT-SWAP_long,,2026-03-16 19:21:51
,0.0,,,,STOP_CANCEL_PENDING,3394822219351015424,0.00229,cancel_pending_confirmation,,RAVE-USDT-SWAP,,,,,,18820.0,pre_close:Канальный выход 10 свечей,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822219351015424', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,short,,0.0022997787153212,20260316_192110_RAVE-USDT-SWAP_short,,2026-03-16 19:21:54
place_missing_stop,0.0,,,0.10395,STOP_MISSING,,0.0,,,CRO-USDT-SWAP,,,,,,9507.0,manage_open_positions,,,,short,,0.1026926093294466,20260316_192110_CRO-USDT-SWAP_short,,2026-03-16 19:21:57
,0.0,,,0.10395,STOP_REJECTED,,0.0,rejected_market_crossed,,CRO-USDT-SWAP,,,,,place_stop,9507.0,market_already_crossed_stop,0.1026926093294466,,,short,,0.1026926093294466,20260316_192110_CRO-USDT-SWAP_short,,2026-03-16 19:21:59
,0.0,,,0.10395,LOCAL_PROTECTIVE_EXIT,,0.0,local_protective_exit_pending,,CRO-USDT-SWAP,,,,,,9507.0,market_already_crossed_stop,0.1026926093294466,"{'code': 'LOCAL', 'msg': 'market_already_crossed_stop'}",,short,,0.1026926093294466,20260316_192110_CRO-USDT-SWAP_short,,2026-03-16 19:21:59
,0.0,,,,LOCAL_PROTECTIVE_EXIT_TRIGGERED,,0.0,local_protective_exit_pending,0.10395,CRO-USDT-SWAP,market_already_crossed_stop,,,,,9507.0,,,,,short,-0.0012573906705534016,0.1026926093294466,20260316_192110_CRO-USDT-SWAP_short,0.1026926093294466,2026-03-16 19:21:59
,0.0,,,,STOP_CANCEL_PENDING,3394822319779430400,1.0089,cancel_pending_confirmation,,BREV-USDT-SWAP,,,,,,120000.0,pre_close:Защита тренда: откат от пика 41995003333.33R → 4095003333.33R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822319779430400', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,1.0089049966666679,20260316_192110_BREV-USDT-SWAP_long,,2026-03-16 19:22:03
,0.002949999999999997,,,,STOP_CANCEL_PENDING,3394891138006859776,0.94,cancel_pending_confirmation,,FIL-USDT-SWAP,,,,,,40974.0,replace:unit_added,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394891138006859776', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,0.9494769444444445,20260316_192038_FIL-USDT-SWAP_long,,2026-03-16 19:22:47
,0.002949999999999997,,,0.9493333333333334,STOP_ERROR,3394891138006859776,0.94,cancel_pending_confirmation,,FIL-USDT-SWAP,,,0.94,,replace_stop,40974.0,unit_added,0.9494769444444445,,,long,,0.9494769444444445,20260316_192038_FIL-USDT-SWAP_long,,2026-03-16 19:22:47
,3.999999999999976e-05,,,,STOP_CANCEL_PENDING,3394822155295604736,0.198,cancel_pending_confirmation,,ADA-USDT-SWAP,,,,,,35.4,pre_close:Защита тренда: откат от пика 12.50R → 0.00R,,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '3394822155295604736', 'clOrdId': '', 'sCode': '51412', 'sMsg': 'Cancellation request timed out. Try again later.', 'tag': ''}], 'msg': ''}",,long,,0.19852,20260316_192209_ADA-USDT-SWAP_long,,2026-03-16 19:22:52
