inst_id,pyramid_restored,restored_fields,side,stop_restored,system_name,timestamp,trade_id,units_restored
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 18:57:42,20260316_185742_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 18:57:42,20260316_185742_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 18:58:51,20260316_185851_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 18:58:51,20260316_185851_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 18:58:52,20260316_185852_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 18:59:59,20260316_185959_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 18:59:59,20260316_185959_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:00:00,20260316_190000_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:01:07,20260316_190107_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:01:07,20260316_190107_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:01:08,20260316_190108_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:02:19,20260316_190219_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:02:19,20260316_190219_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:02:20,20260316_190220_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:03:29,20260316_190329_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:03:30,20260316_190330_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:03:30,20260316_190330_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:04:38,20260316_190438_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:04:39,20260316_190439_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:04:39,20260316_190439_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:05:48,20260316_190548_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:05:48,20260316_190548_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:05:49,20260316_190549_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:05:49,20260316_190549_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:06:55,20260316_190655_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:06:56,20260316_190656_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:06:56,20260316_190656_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:08:00,20260316_190800_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:08:00,20260316_190800_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:08:00,20260316_190800_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:09:15,20260316_190915_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:09:15,20260316_190915_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:09:15,20260316_190915_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:10:20,20260316_191020_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:10:20,20260316_191020_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:10:20,20260316_191020_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:11:24,20260316_191124_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:11:24,20260316_191124_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:11:25,20260316_191125_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:12:28,20260316_191228_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:12:29,20260316_191229_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:12:29,20260316_191229_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:13:34,20260316_191334_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:13:34,20260316_191334_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:13:35,20260316_191335_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:14:40,20260316_191440_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:14:41,20260316_191441_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:14:41,20260316_191441_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:15:32,20260316_191532_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:15:32,20260316_191532_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:15:33,20260316_191533_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:16:27,20260316_191627_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:16:28,20260316_191628_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:16:28,20260316_191628_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:17:22,20260316_191722_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:17:22,20260316_191722_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:17:23,20260316_191723_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:18:15,20260316_191815_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:18:15,20260316_191815_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:18:16,20260316_191816_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:19:09,20260316_191909_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:19:09,20260316_191909_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:19:10,20260316_191910_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:20:04,20260316_192004_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:20:05,20260316_192005_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:20:05,20260316_192005_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:21:10,20260316_192110_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:21:10,20260316_192110_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:21:10,20260316_192110_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:21:10,20260316_192110_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:22:09,20260316_192209_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:22:09,20260316_192209_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:22:10,20260316_192210_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:22:10,20260316_192210_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:23:09,20260316_192309_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:23:09,20260316_192309_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:23:10,20260316_192310_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:23:10,20260316_192310_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:24:04,20260316_192404_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:24:04,20260316_192404_RAVE-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:24:05,20260316_192405_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:25:04,20260316_192504_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:25:04,20260316_192504_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:25:05,20260316_192505_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:25:05,20260316_192505_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:26:16,20260316_192616_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:26:16,20260316_192616_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:26:17,20260316_192617_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:26:17,20260316_192617_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:27:18,20260316_192718_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:27:18,20260316_192718_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:27:19,20260316_192719_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:27:19,20260316_192719_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:28:30,20260316_192830_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:28:30,20260316_192830_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:28:30,20260316_192830_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:28:31,20260316_192831_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:29:43,20260316_192943_ADA-USDT-SWAP_long,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:29:43,20260316_192943_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:29:43,20260316_192943_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:30:52,20260316_193052_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:30:53,20260316_193053_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:30:53,20260316_193053_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:30:53,20260316_193053_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:32:03,20260316_193203_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:32:04,20260316_193204_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:32:04,20260316_193204_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:32:04,20260316_193204_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:33:09,20260316_193309_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:33:09,20260316_193309_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:33:10,20260316_193310_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:33:10,20260316_193310_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:34:12,20260316_193412_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:34:13,20260316_193413_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:34:13,20260316_193413_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:34:13,20260316_193413_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:35:13,20260316_193513_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:35:13,20260316_193513_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:35:19,20260316_193519_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:35:19,20260316_193519_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:36:50,20260316_193650_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:36:50,20260316_193650_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:36:50,20260316_193650_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:36:51,20260316_193651_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:37:45,20260316_193745_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:37:46,20260316_193746_RAVE-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:37:53,20260316_193753_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:38:53,20260316_193853_ADA-USDT-SWAP_long,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:38:54,20260316_193854_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:38:54,20260316_193854_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 19:39:53,20260316_193953_ADA-USDT-SWAP_long,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 19:39:53,20260316_193953_RAVE-USDT-SWAP_short,1
