block_reason,cooldown_blocked,inst_id,last_exit_reason,last_trade_pnl,price,recovery_blocked,side,ts
cooldown после ATR-стопа ещё активен 929s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:28:20
cooldown после ATR-стопа ещё активен 286s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:28:24
cooldown после ATR-стопа ещё активен 910s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:28:39
cooldown после ATR-стопа ещё активен 267s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:28:44
cooldown после ATR-стопа ещё активен 892s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:28:57
cooldown после ATR-стопа ещё активен 250s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:29:01
cooldown после ATR-стопа ещё активен 875s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:29:15
cooldown после ATR-стопа ещё активен 232s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:29:19
cooldown после ATR-стопа ещё активен 859s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:29:31
cooldown после ATR-стопа ещё активен 216s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:29:35
cooldown после ATR-стопа ещё активен 839s; цена отошла только на 0.59 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.63,True,long,2026-03-22 00:29:50
cooldown после ATR-стопа ещё активен 196s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:29:54
cooldown после ATR-стопа ещё активен 820s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:30:09
cooldown после ATR-стопа ещё активен 177s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:30:14
cooldown после ATR-стопа ещё активен 799s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:30:30
cooldown после ATR-стопа ещё активен 156s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:30:35
cooldown после ATR-стопа ещё активен 784s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:30:46
cooldown после ATR-стопа ещё активен 141s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:30:50
cooldown после ATR-стопа ещё активен 766s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:31:03
cooldown после ATR-стопа ещё активен 123s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:31:07
cooldown после ATR-стопа ещё активен 748s; цена отошла только на 0.10 ATR,True,AAVE-USDT-SWAP,ATR стоп 2.0N,0.0,111.7,True,long,2026-03-22 00:31:21
cooldown после ATR-стопа ещё активен 105s; цена отошла только на 0.74 ATR,True,LDO-USDT-SWAP,ATR стоп 2.0N,0.0,0.2977,True,long,2026-03-22 00:31:25
