action,active_mode,atr,atr_stop,attached_payload,attempt,bridge_mode,cancelled_algo_id,candle_ts,confirmations,cooldown,current_exchange_stop,current_price,desired_mode,event,exchange_stop_algo_id,exchange_stop_price,exchange_stop_qty,exchange_stop_status,failures,force_rest,inst_id,missing_count,moved,new_mode,new_stop,old_exchange_stop,old_mode,old_stop,old_strategy_stop,operation,position_qty,qty,reason,recovery,requested_stop,response,response_code,retry_due_ts,side,status,strategy_price,strategy_stop_price,target_mode,target_stop,threshold,trade_id,ts,turtle_stop
,,1.946000000000005e-05,,,,,3433564933324103680,,,,,,,STOP_CANCELLED,3433564933324103680,0.0021879,,active_relinked,,,ZBCN-USDT-SWAP,,,,,,,,,,,1140.0,force_replace:atr_update,,,,,,long,,,0.0021879,,,,20260330_033009_ZBCN-USDT-SWAP_long,2026-03-30 04:30:55,
,,1.946000000000005e-05,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,ZBCN-USDT-SWAP,,,,,,,,,,1140.0,1140.0,atr_update,,0.0022828,,,,long,,,0.0021879,,,,20260330_033009_ZBCN-USDT-SWAP_long,2026-03-30 04:30:57,
,,1.946000000000005e-05,,,1,,,,,,,,,STOP_PLACED,3433687433676673024,0.0022828,,active,,,ZBCN-USDT-SWAP,,,,,,,,,,,1140.0,atr_update,,0.0022828,,0,,long,,,0.0021879,,,,20260330_033009_ZBCN-USDT-SWAP_long,2026-03-30 04:31:00,
,,1.946000000000005e-05,,,,,,,,,,0.0023218,,STOP_MOVED,3433687433676673024,0.0022828,,active,,,ZBCN-USDT-SWAP,,,,0.00228288,0.0021879,,,0.0021879,,,1140.0,atr_update,,,,,,long,,,0.0021879,,,,20260330_033009_ZBCN-USDT-SWAP_long,2026-03-30 04:31:01,
,,0.0003459999999999994,,,,,,,,,,0.0541,,STOP_HEALTH_CHECK,3433567064970059776,0.05239,,active_confirmed,,,MINA-USDT-SWAP,,,,,,,,,,,48410.0,,,,,,,long,,,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:01,
,,0.0003459999999999994,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567064970059776,0.05239,,active_confirmed,,True,MINA-USDT-SWAP,,,,,,,,,,,48410.0,,,0.05239,,,,long,active_confirmed,,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:02,
,,0.0003459999999999994,,,,,,,32,,,0.0541,,STOP_HEALTH_CONFIRMED,3433567064970059776,0.05239,,active_confirmed,,,MINA-USDT-SWAP,,,,,,,,,,,48410.0,,,,,,,long,,,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:02,
,,0.000352499999999999,,,,,,1774832400000,,,,0.0541,,STOP_STRATEGY_RECALC,3433567064970059776,0.05239,,active_confirmed,,,MINA-USDT-SWAP,,,,,,,,,,,48410.0,,,,,,,long,,0.05413,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:02,
,,0.000352499999999999,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567064970059776,0.05239,,active_relinked,,True,MINA-USDT-SWAP,,,,,,,,,,,48410.0,,,0.05348,,,,long,active_relinked,,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:04,
,,0.000352499999999999,,,,,,,,,,0.05413,,STOP_AMEND_RELINKED,3433567064970059776,0.05239,,active_relinked,,,MINA-USDT-SWAP,,,,,,,,,,,48410.0,atr_update,,0.05348,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,,long,,,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:04,
,,0.000352499999999999,,,,,,,,,,0.05413,,STOP_FORCE_REPLACE,3433567064970059776,0.05239,,active_relinked,,,MINA-USDT-SWAP,,,,,,,,,,,48410.0,atr_update,,0.05348,,,,long,,,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:04,
,,0.000352499999999999,,,,,3433567064970059776,,,,,,,STOP_CANCELLED,3433567064970059776,0.05239,,active_relinked,,,MINA-USDT-SWAP,,,,,,,,,,,48410.0,force_replace:atr_update,,,,,,long,,,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:05,
,,0.000352499999999999,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,MINA-USDT-SWAP,,,,,,,,,,48410.0,48410.0,atr_update,,0.05348,,,,long,,,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:06,
,,0.000352499999999999,,,1,,,,,,,,,STOP_PLACED,3433687727881932800,0.05348,,active,,,MINA-USDT-SWAP,,,,,,,,,,,48410.0,atr_update,,0.05348,,0,,long,,,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:09,
,,0.000352499999999999,,,,,,,,,,0.05413,,STOP_MOVED,3433687727881932800,0.05348,,active,,,MINA-USDT-SWAP,,,,0.053485000000000005,0.05239,,,0.05239,,,48410.0,atr_update,,,,,,long,,,0.05239,,,,20260330_033113_MINA-USDT-SWAP_long,2026-03-30 04:31:10,
,,0.034399999999999945,,,,,,,,,,4.159,,STOP_HEALTH_CHECK,3433567115133935616,4.006,,active_confirmed,,,KSM-USDT-SWAP,,,,,,,,,,,6232.0,,,,,,,long,,,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:10,
,,0.034399999999999945,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567115133935616,4.006,,active_confirmed,,True,KSM-USDT-SWAP,,,,,,,,,,,6232.0,,,4.006,,,,long,active_confirmed,,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:12,
,,0.034399999999999945,,,,,,,32,,,4.159,,STOP_HEALTH_CONFIRMED,3433567115133935616,4.006,,active_confirmed,,,KSM-USDT-SWAP,,,,,,,,,,,6232.0,,,,,,,long,,,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:12,
,,0.03469999999999995,,,,,,1774832400000,,,,4.159,,STOP_STRATEGY_RECALC,3433567115133935616,4.006,,active_confirmed,,,KSM-USDT-SWAP,,,,,,,,,,,6232.0,,,,,,,long,,4.159,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:12,
,,0.03469999999999995,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567115133935616,4.006,,active_relinked,,True,KSM-USDT-SWAP,,,,,,,,,,,6232.0,,,4.108,,,,long,active_relinked,,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:13,
,,0.03469999999999995,,,,,,,,,,4.159,,STOP_AMEND_RELINKED,3433567115133935616,4.006,,active_relinked,,,KSM-USDT-SWAP,,,,,,,,,,,6232.0,atr_update,,4.108,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,,long,,,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:13,
,,0.03469999999999995,,,,,,,,,,4.159,,STOP_FORCE_REPLACE,3433567115133935616,4.006,,active_relinked,,,KSM-USDT-SWAP,,,,,,,,,,,6232.0,atr_update,,4.108,,,,long,,,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:13,
,,0.03469999999999995,,,,,3433567115133935616,,,,,,,STOP_CANCELLED,3433567115133935616,4.006,,active_relinked,,,KSM-USDT-SWAP,,,,,,,,,,,6232.0,force_replace:atr_update,,,,,,long,,,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:14,
,,0.03469999999999995,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,KSM-USDT-SWAP,,,,,,,,,,6232.0,6232.0,atr_update,,4.108,,,,long,,,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:15,
,,0.03469999999999995,,,1,,,,,,,,,STOP_PLACED,3433688036112945152,4.108,,active,,,KSM-USDT-SWAP,,,,,,,,,,,6232.0,atr_update,,4.108,,0,,long,,,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:18,
,,0.03469999999999995,,,,,,,,,,4.159,,STOP_MOVED,3433688036112945152,4.108,,active,,,KSM-USDT-SWAP,,,,4.1086,4.006,,,4.006,,,6232.0,atr_update,,,,,,long,,,4.006,,,,20260330_033115_KSM-USDT-SWAP_long,2026-03-30 04:31:19,
,,0.003960000000000005,,,,,,,,,,0.4664,,STOP_HEALTH_CHECK,3433567192510455808,0.4481,,active_confirmed,,,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,,,,,,,long,,,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:20,
,,0.003960000000000005,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567192510455808,0.4481,,active_confirmed,,True,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,,,0.4481,,,,long,active_confirmed,,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:21,
,,0.003960000000000005,,,,,,,32,,,0.4664,,STOP_HEALTH_CONFIRMED,3433567192510455808,0.4481,,active_confirmed,,,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,,,,,,,long,,,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:21,
,,0.004030000000000006,,,,,,1774832400000,,,,0.4664,,STOP_STRATEGY_RECALC,3433567192510455808,0.4481,,active_confirmed,,,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,,,,,,,long,,0.466,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:21,
,,0.004030000000000006,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567192510455808,0.4481,,active_relinked,,True,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,,,0.4583,,,,long,active_relinked,,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:23,
,,0.004030000000000006,,,,,,,,,,0.466,,STOP_AMEND_RELINKED,3433567192510455808,0.4481,,active_relinked,,,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,atr_update,,0.4583,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,,long,,,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:23,
,,0.004030000000000006,,,,,,,,,,0.466,,STOP_FORCE_REPLACE,3433567192510455808,0.4481,,active_relinked,,,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,atr_update,,0.4583,,,,long,,,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:23,
,,0.004030000000000006,,,,,3433567192510455808,,,,,,,STOP_CANCELLED,3433567192510455808,0.4481,,active_relinked,,,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,force_replace:atr_update,,,,,,long,,,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:23,
,,0.004030000000000006,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,ETHFI-USDT-SWAP,,,,,,,,,,5544.0,5544.0,atr_update,,0.4583,,,,long,,,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:24,
,,0.004030000000000006,,,1,,,,,,,,,STOP_PLACED,3433688352363466752,0.4583,,active,,,ETHFI-USDT-SWAP,,,,,,,,,,,5544.0,atr_update,,0.4583,,0,,long,,,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:27,
,,0.004030000000000006,,,,,,,,,,0.466,,STOP_MOVED,3433688352363466752,0.4583,,active,,,ETHFI-USDT-SWAP,,,,0.45833999999999997,0.4481,,,0.4481,,,5544.0,atr_update,,,,,,long,,,0.4481,,,,20260330_033117_ETHFI-USDT-SWAP_long,2026-03-30 04:31:28,
,,0.0004999999999999998,,,,,,,,,,0.0876,,STOP_HEALTH_CHECK,3433567270054748160,0.0848,,active_confirmed,,,1INCH-USDT-SWAP,,,,,,,,,,,29355.0,,,,,,,long,,,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:29,
,,0.0004999999999999998,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567270054748160,0.0848,,active_confirmed,,True,1INCH-USDT-SWAP,,,,,,,,,,,29355.0,,,0.0848,,,,long,active_confirmed,,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:30,
,,0.0004999999999999998,,,,,,,31,,,0.0876,,STOP_HEALTH_CONFIRMED,3433567270054748160,0.0848,,active_confirmed,,,1INCH-USDT-SWAP,,,,,,,,,,,29355.0,,,,,,,long,,,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:30,
,,0.0004949999999999996,,,,,,1774832400000,,,,0.0876,,STOP_STRATEGY_RECALC,3433567270054748160,0.0848,,active_confirmed,,,1INCH-USDT-SWAP,,,,,,,,,,,29355.0,,,,,,,long,,0.0875,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:30,
,,0.0004949999999999996,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567270054748160,0.0848,,active_relinked,,True,1INCH-USDT-SWAP,,,,,,,,,,,29355.0,,,0.0866,,,,long,active_relinked,,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:32,
,,0.0004949999999999996,,,,,,,,,,0.0875,,STOP_AMEND_RELINKED,3433567270054748160,0.0848,,active_relinked,,,1INCH-USDT-SWAP,,,,,,,,,,,29355.0,atr_update,,0.0866,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,,long,,,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:32,
,,0.0004949999999999996,,,,,,,,,,0.0875,,STOP_FORCE_REPLACE,3433567270054748160,0.0848,,active_relinked,,,1INCH-USDT-SWAP,,,,,,,,,,,29355.0,atr_update,,0.0866,,,,long,,,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:32,
,,0.0004949999999999996,,,,,3433567270054748160,,,,,,,STOP_CANCELLED,3433567270054748160,0.0848,,active_relinked,,,1INCH-USDT-SWAP,,,,,,,,,,,29355.0,force_replace:atr_update,,,,,,long,,,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:32,
,,0.0004949999999999996,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,1INCH-USDT-SWAP,,,,,,,,,,29355.0,29355.0,atr_update,,0.0866,,,,long,,,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:33,
,,0.0004949999999999996,,,1,,,,,,,,,STOP_PLACED,3433688661299122176,0.0866,,active,,,1INCH-USDT-SWAP,,,,,,,,,,,29355.0,atr_update,,0.0866,,0,,long,,,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:37,
,,0.0004949999999999996,,,,,,,,,,0.0875,,STOP_MOVED,3433688661299122176,0.0866,,active,,,1INCH-USDT-SWAP,,,,0.08660999999999999,0.0848,,,0.0848,,,29355.0,atr_update,,,,,,long,,,0.0848,,,,20260330_033119_1INCH-USDT-SWAP_long,2026-03-30 04:31:38,
,,2.79999999999999e-08,,,,,,,,,,5.89e-06,,STOP_HEALTH_CHECK,3433567351457800192,5.65e-06,,active_confirmed,,,SHIB-USDT-SWAP,,,,,,,,,,,434.0,,,,,,,long,,,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:38,
,,2.79999999999999e-08,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567351457800192,5.65e-06,,active_confirmed,,True,SHIB-USDT-SWAP,,,,,,,,,,,434.0,,,5.65e-06,,,,long,active_confirmed,,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:39,
,,2.79999999999999e-08,,,,,,,32,,,5.89e-06,,STOP_HEALTH_CONFIRMED,3433567351457800192,5.65e-06,,active_confirmed,,,SHIB-USDT-SWAP,,,,,,,,,,,434.0,,,,,,,long,,,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:39,
,,2.8999999999999935e-08,,,,,,1774832400000,,,,5.89e-06,,STOP_STRATEGY_RECALC,3433567351457800192,5.65e-06,,active_confirmed,,,SHIB-USDT-SWAP,,,,,,,,,,,434.0,,,,,,,long,,5.88e-06,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:39,
,,2.8999999999999935e-08,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567351457800192,5.65e-06,,active_relinked,,True,SHIB-USDT-SWAP,,,,,,,,,,,434.0,,,5.84e-06,,,,long,active_relinked,,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:41,
,,2.8999999999999935e-08,,,,,,,,,,5.88e-06,,STOP_AMEND_RELINKED,3433567351457800192,5.65e-06,,active_relinked,,,SHIB-USDT-SWAP,,,,,,,,,,,434.0,atr_update,,5.84e-06,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,,long,,,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:41,
,,2.8999999999999935e-08,,,,,,,,,,5.88e-06,,STOP_FORCE_REPLACE,3433567351457800192,5.65e-06,,active_relinked,,,SHIB-USDT-SWAP,,,,,,,,,,,434.0,atr_update,,5.84e-06,,,,long,,,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:41,
,,2.8999999999999935e-08,,,,,3433567351457800192,,,,,,,STOP_CANCELLED,3433567351457800192,5.65e-06,,active_relinked,,,SHIB-USDT-SWAP,,,,,,,,,,,434.0,force_replace:atr_update,,,,,,long,,,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:42,
,,2.8999999999999935e-08,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,SHIB-USDT-SWAP,,,,,,,,,,434.0,434.0,atr_update,,5.84e-06,,,,long,,,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:43,
,,2.8999999999999935e-08,,,1,,,,,,,,,STOP_PLACED,3433688971778281472,5.84e-06,,active,,,SHIB-USDT-SWAP,,,,,,,,,,,434.0,atr_update,,5.84e-06,,0,,long,,,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:46,
,,2.8999999999999935e-08,,,,,,,,,,5.88e-06,,STOP_MOVED,3433688971778281472,5.84e-06,,active,,,SHIB-USDT-SWAP,,,,5.842e-06,5.65e-06,,,5.65e-06,,,434.0,atr_update,,,,,,long,,,5.65e-06,,,,20260330_033122_SHIB-USDT-SWAP_long,2026-03-30 04:31:47,
,,0.0003130000000000008,,,,,,,,,,0.05671,,STOP_HEALTH_CHECK,3433567440410599424,0.0548,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,,,,,44404.0,,,,,,,long,,,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:48,
,,0.0003130000000000008,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567440410599424,0.0548,,active_confirmed,,True,MAGIC-USDT-SWAP,,,,,,,,,,,44404.0,,,0.0548,,,,long,active_confirmed,,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:49,
,,0.0003130000000000008,,,,,,,32,,,0.05671,,STOP_HEALTH_CONFIRMED,3433567440410599424,0.0548,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,,,,,44404.0,,,,,,,long,,,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:49,
,,0.0003270000000000009,,,,,,1774832400000,,,,0.05671,,STOP_STRATEGY_RECALC,3433567440410599424,0.0548,,active_confirmed,,,MAGIC-USDT-SWAP,,,,,,,,,,,44404.0,,,,,,,long,,0.05671,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:49,
,,0.0003270000000000009,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567440410599424,0.0548,,active_relinked,,True,MAGIC-USDT-SWAP,,,,,,,,,,,44404.0,,,0.05631,,,,long,active_relinked,,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:51,
,,0.0003270000000000009,,,,,,,,,,0.05671,,STOP_AMEND_RELINKED,3433567440410599424,0.0548,,active_relinked,,,MAGIC-USDT-SWAP,,,,,,,,,,,44404.0,atr_update,,0.05631,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,,long,,,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:51,
,,0.0003270000000000009,,,,,,,,,,0.05671,,STOP_FORCE_REPLACE,3433567440410599424,0.0548,,active_relinked,,,MAGIC-USDT-SWAP,,,,,,,,,,,44404.0,atr_update,,0.05631,,,,long,,,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:51,
,,0.0003270000000000009,,,,,3433567440410599424,,,,,,,STOP_CANCELLED,3433567440410599424,0.0548,,active_relinked,,,MAGIC-USDT-SWAP,,,,,,,,,,,44404.0,force_replace:atr_update,,,,,,long,,,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:51,
,,0.0003270000000000009,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,MAGIC-USDT-SWAP,,,,,,,,,,44404.0,44404.0,atr_update,,0.05631,,,,long,,,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:52,
,,0.0003270000000000009,,,1,,,,,,,,,STOP_PLACED,3433689292055334912,0.05631,,active,,,MAGIC-USDT-SWAP,,,,,,,,,,,44404.0,atr_update,,0.05631,,0,,long,,,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:55,
,,0.0003270000000000009,,,,,,,,,,0.05671,,STOP_MOVED,3433689292055334912,0.05631,,active,,,MAGIC-USDT-SWAP,,,,0.056316,0.0548,,,0.0548,,,44404.0,atr_update,,,,,,long,,,0.0548,,,,20260330_033124_MAGIC-USDT-SWAP_long,2026-03-30 04:31:56,
,,0.0007759999999999969,,,,,,,,,,0.10403,,STOP_HEALTH_CHECK,3433567528356765696,0.09886,,active_confirmed,,,OP-USDT-SWAP,,,,,,,,,,,24200.0,,,,,,,long,,,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:31:57,
,,0.0007759999999999969,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567528356765696,0.09886,,active_confirmed,,True,OP-USDT-SWAP,,,,,,,,,,,24200.0,,,0.09886,,,,long,active_confirmed,,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:31:58,
,,0.0007759999999999969,,,,,,,32,,,0.10403,,STOP_HEALTH_CONFIRMED,3433567528356765696,0.09886,,active_confirmed,,,OP-USDT-SWAP,,,,,,,,,,,24200.0,,,,,,,long,,,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:31:58,
,,0.000784499999999997,,,,,,1774832400000,,,,0.10403,,STOP_STRATEGY_RECALC,3433567528356765696,0.09886,,active_confirmed,,,OP-USDT-SWAP,,,,,,,,,,,24200.0,,,,,,,long,,0.1037,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:31:58,
,,0.000784499999999997,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567528356765696,0.09886,,active_relinked,,True,OP-USDT-SWAP,,,,,,,,,,,24200.0,,,0.10246,,,,long,active_relinked,,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:32:00,
,,0.000784499999999997,,,,,,,,,,0.1037,,STOP_AMEND_RELINKED,3433567528356765696,0.09886,,active_relinked,,,OP-USDT-SWAP,,,,,,,,,,,24200.0,atr_update,,0.10246,"{'code': '1', 'data': [{'algoClOrdId': '', 'algoId': '', 'reqId': '', 'sCode': '51003', 'sMsg': 'Either client order ID or order ID is required.'}], 'msg': '', 'newCode': '', 'traceId': ''}",,,long,,,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:32:00,
,,0.000784499999999997,,,,,,,,,,0.1037,,STOP_FORCE_REPLACE,3433567528356765696,0.09886,,active_relinked,,,OP-USDT-SWAP,,,,,,,,,,,24200.0,atr_update,,0.10246,,,,long,,,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:32:00,
,,0.000784499999999997,,,,,3433567528356765696,,,,,,,STOP_CANCELLED,3433567528356765696,0.09886,,active_relinked,,,OP-USDT-SWAP,,,,,,,,,,,24200.0,force_replace:atr_update,,,,,,long,,,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:32:00,
,,0.000784499999999997,,,,,,,,,0.0,,,STOP_NOOP_BYPASSED_FULL_COVER,,0.0,0.0,cancelled,,,OP-USDT-SWAP,,,,,,,,,,24200.0,24200.0,atr_update,,0.10246,,,,long,,,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:32:01,
,,0.000784499999999997,,,1,,,,,,,,,STOP_PLACED,3433689598474407936,0.10246,,active,,,OP-USDT-SWAP,,,,,,,,,,,24200.0,atr_update,,0.10246,,0,,long,,,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:32:04,
,,0.000784499999999997,,,,,,,,,,0.1037,,STOP_MOVED,3433689598474407936,0.10246,,active,,,OP-USDT-SWAP,,,,0.102461,0.09886,,,0.09886,,,24200.0,atr_update,,,,,,long,,,0.09886,,,,20260330_033127_OP-USDT-SWAP_long,2026-03-30 04:32:06,
,,0.008949999999999991,,,,,,,,,,1.656,,STOP_HEALTH_CHECK,3433567612477726720,1.604,,active_confirmed,,,ATOM-USDT-SWAP,,,,,,,,,,,1497.0,,,,,,,long,,,1.604,,,,20260330_033129_ATOM-USDT-SWAP_long,2026-03-30 04:32:06,
,,0.008949999999999991,,,,,,,,,,,,STOP_ADOPTED_EXISTING,3433567612477726720,1.604,,active_confirmed,,True,ATOM-USDT-SWAP,,,,,,,,,,,1497.0,,,1.604,,,,long,active_confirmed,,1.604,,,,20260330_033129_ATOM-USDT-SWAP_long,2026-03-30 04:32:07,
,,0.008949999999999991,,,,,,,32,,,1.656,,STOP_HEALTH_CONFIRMED,3433567612477726720,1.604,,active_confirmed,,,ATOM-USDT-SWAP,,,,,,,,,,,1497.0,,,,,,,long,,,1.604,,,,20260330_033129_ATOM-USDT-SWAP_long,2026-03-30 04:32:07,
