early_exit_flag,exit_reason,hybrid_stop_mode,inst_id,realized_r,retained_r_share,side,system_name,trade_id,trend_hold_state,trend_move_r,units
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,THETA-USDT-SWAP,-2.041324,-0.100972,long,Turtle 20,20260321_173540_THETA-USDT-SWAP_long,TREND_HOLD,20.216734,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,INJ-USDT-SWAP,0.0,0.0,long,Turtle 55,20260321_173529_INJ-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,COMP-USDT-SWAP,0.0,0.0,long,Turtle 20,20260321_171518_COMP-USDT-SWAP_long,INITIAL_RISK,0.285714,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,FLOKI-USDT-SWAP,0.044026,0.057276,long,Turtle 20,20260321_171515_FLOKI-USDT-SWAP_long,TREND_ACTIVE,0.768664,1
False,stopout_cooldown,DONCHIAN_ACTIVE,MASK-USDT-SWAP,-1.588019,-0.106965,long,Turtle 20,20260321_171028_MASK-USDT-SWAP_long,TREND_HOLD,14.846154,2
False,stopout_cooldown,ATR_INITIAL,LINK-USDT-SWAP,-1.25637,-53.741552,short,Turtle 55,20260321_164019_LINK-USDT-SWAP_short,INITIAL_RISK,0.023378,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,FIL-USDT-SWAP,0.0,0.0,long,Turtle 55,20260321_171021_FIL-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,YFI-USDT-SWAP,-1.857399,-0.830663,short,Turtle 20,20260321_162518_YFI-USDT-SWAP_short,TREND_HOLD,2.236044,3
False,stopout_cooldown,ATR_INITIAL,FLOKI-USDT-SWAP,0.0,0.0,short,Turtle 55,20260321_164022_FLOKI-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,SUI-USDT-SWAP,-0.717287,-0.780703,short,Turtle 55,20260321_163531_SUI-USDT-SWAP_short,TREND_ACTIVE,0.918771,2
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,DOT-USDT-SWAP,-0.740741,-1.0,short,Turtle 20,20260321_163535_DOT-USDT-SWAP_short,TREND_ACTIVE,0.740741,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,LPT-USDT-SWAP,0.0,0.0,short,Turtle 55,20260321_162719_LPT-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,LPT-USDT-SWAP,0.0,0.0,short,Turtle 55,20260321_162625_LPT-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,LPT-USDT-SWAP,0.0,0.0,short,Turtle 55,20260321_162511_LPT-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,FIL-USDT-SWAP,0.0,0.0,long,Turtle 55,20260321_161529_FIL-USDT-SWAP_long,INITIAL_RISK,0.0,1
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,DONCHIAN_ACTIVE,AUCTION-USDT-SWAP,-0.77734,-0.175937,long,Turtle 20,20260321_151517_AUCTION-USDT-SWAP_long,TREND_HOLD,4.418287,2
False,ошибка:_первичный_стоп_не_подтверждён_на_бирже,ATR_INITIAL,COMP-USDT-SWAP,0.0,0.0,short,Turtle 55,20260321_124010_COMP-USDT-SWAP_short,INITIAL_RISK,0.0,1
False,stopout_cooldown,DONCHIAN_ACTIVE,BCH-USDT-SWAP,-1.150443,-0.722223,long,Turtle 20,20260321_120636_BCH-USDT-SWAP_long,TREND_HOLD,1.59292,1
False,stopout_cooldown,DONCHIAN_ACTIVE,ZIL-USDT-SWAP,-1.005708,-0.796706,long,Turtle 20,20260321_121911_ZIL-USDT-SWAP_long,TREND_HOLD,1.262333,1
False,stopout_cooldown,DONCHIAN_ACTIVE,ZIL-USDT-SWAP,-1.130779,-0.994298,long,Turtle 20,20260321_121736_ZIL-USDT-SWAP_long,TREND_HOLD,1.137264,1
False,stopout_cooldown,ATR_INITIAL,ZIL-USDT-SWAP,-1.521609,-3.480708,long,Turtle 20,20260321_121503_ZIL-USDT-SWAP_long,INITIAL_RISK,0.437155,1
False,stopout_cooldown,ATR_INITIAL,AAVE-USDT-SWAP,-1.010084,-13.139817,long,Turtle 20,20260321_120644_AAVE-USDT-SWAP_long,INITIAL_RISK,0.076872,1
False,канальный_выход_10_свечей,DONCHIAN_ACTIVE,DOGE-USDT-SWAP,-0.069567,-0.047703,short,Turtle 20,20260321_095056_DOGE-USDT-SWAP_short,TREND_HOLD,1.458333,3
False,stopout_cooldown,ATR_INITIAL,PEPE-USDT-SWAP,-1.087997,-47.024117,short,Turtle 20,20260321_114310_PEPE-USDT-SWAP_short,INITIAL_RISK,0.023137,1
