breakout_id,cooldown_blocked,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.84,False,,,,False,,long,5m,2026-03-29 13:30:38
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.84,False,,,,False,,short,5m,2026-03-29 13:30:38
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,95.84,False,0.0,,,,,scan,5m,2026-03-29 13:30:38
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01196,False,,,,False,,long,5m,2026-03-29 13:30:39
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01196,False,,,,False,,short,5m,2026-03-29 13:30:39
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.089,False,,,,False,,long,5m,2026-03-29 13:30:46
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.089,False,,,,False,,short,5m,2026-03-29 13:30:46
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6587,False,,,,False,,long,5m,2026-03-29 13:30:49
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6587,False,,,,False,,short,5m,2026-03-29 13:30:49
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.684,False,,,,False,,long,5m,2026-03-29 13:30:53
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.684,False,,,,False,,short,5m,2026-03-29 13:30:53
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:30:54
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:30:54
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66438.1,False,,,,False,,long,5m,2026-03-29 13:31:05
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66438.1,False,,,,False,,short,5m,2026-03-29 13:31:05
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04031,False,,,,False,,long,5m,2026-03-29 13:31:12
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04031,False,,,,False,,short,5m,2026-03-29 13:31:12
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.1,False,,,,False,,long,5m,2026-03-29 13:31:15
,False,,reentry_check,True,ok,COMP-USDT-SWAP,,,18.1,False,,,,False,,short,5m,2026-03-29 13:31:15
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0905,False,,,,False,,long,5m,2026-03-29 13:31:20
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0905,False,,,,False,,short,5m,2026-03-29 13:31:20
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,long,5m,2026-03-29 13:31:26
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,short,5m,2026-03-29 13:31:26
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.851,False,,,,False,,long,5m,2026-03-29 13:31:49
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.851,False,,,,False,,short,5m,2026-03-29 13:31:49
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10168,False,,,,False,,long,5m,2026-03-29 13:32:05
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10168,False,,,,False,,short,5m,2026-03-29 13:32:05
,False,,reentry_check,True,ok,RESOLV-USDT-SWAP,,,0.03842,False,,,,False,,long,5m,2026-03-29 13:32:11
,False,,reentry_check,True,ok,RESOLV-USDT-SWAP,,,0.03842,False,,,,False,,short,5m,2026-03-29 13:32:11
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.15,False,,,,False,,long,5m,2026-03-29 13:32:19
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.15,False,,,,False,,short,5m,2026-03-29 13:32:19
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.85667,False,,,,False,,long,5m,2026-03-29 13:32:25
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.85667,False,,,,False,,short,5m,2026-03-29 13:32:25
,,,reentry_check,True,scan,SUI-USDT-SWAP,,,0.85667,False,0.0,,,,,scan,5m,2026-03-29 13:32:25
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3316,False,,,,False,,long,5m,2026-03-29 13:32:38
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3316,False,,,,False,,short,5m,2026-03-29 13:32:38
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1052,False,,,,False,,long,5m,2026-03-29 13:32:42
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1052,False,,,,False,,short,5m,2026-03-29 13:32:42
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2400.0,False,,,,False,,long,5m,2026-03-29 13:32:43
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2400.0,False,,,,False,,short,5m,2026-03-29 13:32:43
,,,reentry_check,True,scan,YFI-USDT-SWAP,,,2400.0,False,0.0,,,,,scan,5m,2026-03-29 13:32:43
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.84,False,,,,False,,long,5m,2026-03-29 13:33:55
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.84,False,,,,False,,short,5m,2026-03-29 13:33:55
,,,reentry_check,True,scan,AAVE-USDT-SWAP,,,95.84,False,0.0,,,,,scan,5m,2026-03-29 13:33:55
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01196,False,,,,False,,long,5m,2026-03-29 13:33:56
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01196,False,,,,False,,short,5m,2026-03-29 13:33:56
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.089,False,,,,False,,long,5m,2026-03-29 13:34:03
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.089,False,,,,False,,short,5m,2026-03-29 13:34:03
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.39,False,,,,False,,long,5m,2026-03-29 13:34:09
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.39,False,,,,False,,short,5m,2026-03-29 13:34:09
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.684,False,,,,False,,long,5m,2026-03-29 13:34:10
,False,,reentry_check,True,ok,AVAX-USDT-SWAP,,,8.684,False,,,,False,,short,5m,2026-03-29 13:34:10
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:34:11
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:34:11
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,480.8,False,,,,False,,long,5m,2026-03-29 13:34:14
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,480.8,False,,,,False,,short,5m,2026-03-29 13:34:14
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66438.1,False,,,,False,,long,5m,2026-03-29 13:34:22
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66438.1,False,,,,False,,short,5m,2026-03-29 13:34:22
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04031,False,,,,False,,long,5m,2026-03-29 13:34:28
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04031,False,,,,False,,short,5m,2026-03-29 13:34:28
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0905,False,,,,False,,long,5m,2026-03-29 13:34:35
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0905,False,,,,False,,short,5m,2026-03-29 13:34:35
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,long,5m,2026-03-29 13:34:41
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,short,5m,2026-03-29 13:34:41
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.851,False,,,,False,,long,5m,2026-03-29 13:34:59
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.851,False,,,,False,,short,5m,2026-03-29 13:34:59
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10132,False,,,,False,,long,5m,2026-03-29 13:35:10
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10132,False,,,,False,,short,5m,2026-03-29 13:35:10
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.85541,False,,,,False,,long,5m,2026-03-29 13:35:24
,False,,reentry_check,True,ok,SUI-USDT-SWAP,,,0.85541,False,,,,False,,short,5m,2026-03-29 13:35:24
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.331,False,,,,False,,long,5m,2026-03-29 13:35:34
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.331,False,,,,False,,short,5m,2026-03-29 13:35:34
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1051,False,,,,False,,long,5m,2026-03-29 13:35:36
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1051,False,,,,False,,short,5m,2026-03-29 13:35:36
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2398.2,False,,,,False,,long,5m,2026-03-29 13:35:37
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2398.2,False,,,,False,,short,5m,2026-03-29 13:35:37
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.43,False,,,,False,,long,5m,2026-03-29 13:36:42
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.43,False,,,,False,,short,5m,2026-03-29 13:36:42
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01193,False,,,,False,,long,5m,2026-03-29 13:36:43
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01193,False,,,,False,,short,5m,2026-03-29 13:36:43
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0888,False,,,,False,,long,5m,2026-03-29 13:36:48
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0888,False,,,,False,,short,5m,2026-03-29 13:36:48
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6582,False,,,,False,,long,5m,2026-03-29 13:36:50
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6582,False,,,,False,,short,5m,2026-03-29 13:36:50
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:36:54
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:36:54
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,480.9,False,,,,False,,long,5m,2026-03-29 13:36:56
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,480.9,False,,,,False,,short,5m,2026-03-29 13:36:56
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66380.9,False,,,,False,,long,5m,2026-03-29 13:37:02
,False,,reentry_check,True,ok,BTC-USDT-SWAP,,,66380.9,False,,,,False,,short,5m,2026-03-29 13:37:02
,,,reentry_check,True,scan,BTC-USDT-SWAP,,,66380.9,False,0.0,,,,,scan,5m,2026-03-29 13:37:02
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.0559,False,,,,False,,long,5m,2026-03-29 13:37:05
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.0559,False,,,,False,,short,5m,2026-03-29 13:37:05
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04032,False,,,,False,,long,5m,2026-03-29 13:37:06
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04032,False,,,,False,,short,5m,2026-03-29 13:37:06
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0905,False,,,,False,,long,5m,2026-03-29 13:37:11
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0905,False,,,,False,,short,5m,2026-03-29 13:37:11
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,long,5m,2026-03-29 13:37:15
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,short,5m,2026-03-29 13:37:15
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3033,False,,,,False,,long,5m,2026-03-29 13:37:30
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3033,False,,,,False,,short,5m,2026-03-29 13:37:30
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.848,False,,,,False,,long,5m,2026-03-29 13:37:32
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.848,False,,,,False,,short,5m,2026-03-29 13:37:32
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10132,False,,,,False,,long,5m,2026-03-29 13:37:43
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10132,False,,,,False,,short,5m,2026-03-29 13:37:43
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0729,False,,,,False,,long,5m,2026-03-29 13:37:49
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0729,False,,,,False,,short,5m,2026-03-29 13:37:49
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,81.98,False,,,,False,,long,5m,2026-03-29 13:37:53
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,81.98,False,,,,False,,short,5m,2026-03-29 13:37:53
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.331,False,,,,False,,long,5m,2026-03-29 13:38:06
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.331,False,,,,False,,short,5m,2026-03-29 13:38:06
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1051,False,,,,False,,long,5m,2026-03-29 13:38:10
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1051,False,,,,False,,short,5m,2026-03-29 13:38:10
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2398.2,False,,,,False,,long,5m,2026-03-29 13:38:11
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2398.2,False,,,,False,,short,5m,2026-03-29 13:38:11
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.43,False,,,,False,,long,5m,2026-03-29 13:38:58
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.43,False,,,,False,,short,5m,2026-03-29 13:38:58
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01193,False,,,,False,,long,5m,2026-03-29 13:38:59
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01193,False,,,,False,,short,5m,2026-03-29 13:38:59
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0888,False,,,,False,,long,5m,2026-03-29 13:39:05
,False,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.0888,False,,,,False,,short,5m,2026-03-29 13:39:05
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6582,False,,,,False,,long,5m,2026-03-29 13:39:08
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6582,False,,,,False,,short,5m,2026-03-29 13:39:08
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.379,False,,,,False,,long,5m,2026-03-29 13:39:10
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.379,False,,,,False,,short,5m,2026-03-29 13:39:10
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:39:13
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:39:13
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,480.9,False,,,,False,,long,5m,2026-03-29 13:39:16
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,480.9,False,,,,False,,short,5m,2026-03-29 13:39:16
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0905,False,,,,False,,long,5m,2026-03-29 13:39:38
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0905,False,,,,False,,short,5m,2026-03-29 13:39:38
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,long,5m,2026-03-29 13:39:43
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,short,5m,2026-03-29 13:39:43
,False,,reentry_check,True,ok,ETH-USDT-SWAP,,,1991.01,False,,,,False,,long,5m,2026-03-29 13:39:44
,False,,reentry_check,True,ok,ETH-USDT-SWAP,,,1991.01,False,,,,False,,short,5m,2026-03-29 13:39:44
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3026,False,,,,False,,long,5m,2026-03-29 13:40:04
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3026,False,,,,False,,short,5m,2026-03-29 13:40:04
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,long,5m,2026-03-29 13:40:06
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,short,5m,2026-03-29 13:40:06
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10159,False,,,,False,,long,5m,2026-03-29 13:40:23
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10159,False,,,,False,,short,5m,2026-03-29 13:40:23
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0732,False,,,,False,,long,5m,2026-03-29 13:40:32
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0732,False,,,,False,,short,5m,2026-03-29 13:40:32
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16726,False,,,,False,,long,5m,2026-03-29 13:40:52
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16726,False,,,,False,,short,5m,2026-03-29 13:40:52
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3327,False,,,,False,,long,5m,2026-03-29 13:40:56
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3327,False,,,,False,,short,5m,2026-03-29 13:40:56
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1048,False,,,,False,,long,5m,2026-03-29 13:41:00
,False,,reentry_check,True,ok,YB-USDT-SWAP,,,0.1048,False,,,,False,,short,5m,2026-03-29 13:41:00
,,,reentry_check,True,scan,YB-USDT-SWAP,,,0.1048,False,0.0,,,,,scan,5m,2026-03-29 13:41:00
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2405.9,False,,,,False,,long,5m,2026-03-29 13:41:02
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2405.9,False,,,,False,,short,5m,2026-03-29 13:41:02
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.62,False,,,,False,,long,5m,2026-03-29 13:41:49
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.62,False,,,,False,,short,5m,2026-03-29 13:41:49
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01194,False,,,,False,,long,5m,2026-03-29 13:41:50
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01194,False,,,,False,,short,5m,2026-03-29 13:41:50
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6594,False,,,,False,,long,5m,2026-03-29 13:42:00
,False,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6594,False,,,,False,,short,5m,2026-03-29 13:42:00
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.392,False,,,,False,,long,5m,2026-03-29 13:42:03
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.392,False,,,,False,,short,5m,2026-03-29 13:42:03
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,long,5m,2026-03-29 13:42:05
,False,,reentry_check,True,ok,AXS-USDT-SWAP,,,1.1284,False,,,,False,,short,5m,2026-03-29 13:42:05
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,481.0,False,,,,False,,long,5m,2026-03-29 13:42:08
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,481.0,False,,,,False,,short,5m,2026-03-29 13:42:08
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05606,False,,,,False,,long,5m,2026-03-29 13:42:21
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05606,False,,,,False,,short,5m,2026-03-29 13:42:21
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.0402,False,,,,False,,long,5m,2026-03-29 13:42:23
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.0402,False,,,,False,,short,5m,2026-03-29 13:42:23
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09055,False,,,,False,,long,5m,2026-03-29 13:42:29
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.09055,False,,,,False,,short,5m,2026-03-29 13:42:29
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,long,5m,2026-03-29 13:42:35
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.99,False,,,,False,,short,5m,2026-03-29 13:42:35
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,long,5m,2026-03-29 13:42:57
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,short,5m,2026-03-29 13:42:57
,False,1706,reentry_check,True,ok,LQTY-USDT-SWAP,Канальный выход 20 свечей,0.0,0.2683,True,1.6,0.0,1.1,False,0,long,5m,2026-03-29 13:42:59
,True,1706,reentry_check,False,cooldown после ATR-стопа ещё активен 1706s; цена отошла только на 0.00 ATR,LQTY-USDT-SWAP,Канальный выход 20 свечей,0.0,0.2683,True,1.6,0.0,1.1,True,0,short,5m,2026-03-29 13:42:59
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10159,False,,,,False,,long,5m,2026-03-29 13:43:13
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10159,False,,,,False,,short,5m,2026-03-29 13:43:13
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0732,False,,,,False,,long,5m,2026-03-29 13:43:23
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0732,False,,,,False,,short,5m,2026-03-29 13:43:23
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.16,False,,,,False,,long,5m,2026-03-29 13:43:27
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.16,False,,,,False,,short,5m,2026-03-29 13:43:27
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16726,False,,,,False,,long,5m,2026-03-29 13:43:42
,False,,reentry_check,True,ok,XLM-USDT-SWAP,,,0.16726,False,,,,False,,short,5m,2026-03-29 13:43:42
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3327,False,,,,False,,long,5m,2026-03-29 13:43:45
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3327,False,,,,False,,short,5m,2026-03-29 13:43:45
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2405.9,False,,,,False,,long,5m,2026-03-29 13:43:49
,False,,reentry_check,True,ok,YFI-USDT-SWAP,,,2405.9,False,,,,False,,short,5m,2026-03-29 13:43:49
,False,,reentry_check,True,ok,YGG-USDT-SWAP,,,0.0344,False,,,,False,,long,5m,2026-03-29 13:43:50
,False,,reentry_check,True,ok,YGG-USDT-SWAP,,,0.0344,False,,,,False,,short,5m,2026-03-29 13:43:50
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.62,False,,,,False,,long,5m,2026-03-29 13:44:44
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.62,False,,,,False,,short,5m,2026-03-29 13:44:44
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01194,False,,,,False,,long,5m,2026-03-29 13:44:46
,False,,reentry_check,True,ok,ACT-USDT-SWAP,,,0.01194,False,,,,False,,short,5m,2026-03-29 13:44:46
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.392,False,,,,False,,long,5m,2026-03-29 13:44:59
,False,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.392,False,,,,False,,short,5m,2026-03-29 13:44:59
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,480.8,False,,,,False,,long,5m,2026-03-29 13:45:04
,False,,reentry_check,True,ok,BCH-USDT-SWAP,,,480.8,False,,,,False,,short,5m,2026-03-29 13:45:04
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05607,False,,,,False,,long,5m,2026-03-29 13:45:16
,False,,reentry_check,True,ok,CFX-USDT-SWAP,,,0.05607,False,,,,False,,short,5m,2026-03-29 13:45:16
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04021,False,,,,False,,long,5m,2026-03-29 13:45:17
,False,,reentry_check,True,ok,CHZ-USDT-SWAP,,,0.04021,False,,,,False,,short,5m,2026-03-29 13:45:17
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0906,False,,,,False,,long,5m,2026-03-29 13:45:24
,False,,reentry_check,True,ok,DOGE-USDT-SWAP,,,0.0906,False,,,,False,,short,5m,2026-03-29 13:45:24
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,long,5m,2026-03-29 13:45:30
,False,,reentry_check,True,ok,ETC-USDT-SWAP,,,7.98,False,,,,False,,short,5m,2026-03-29 13:45:30
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3026,False,,,,False,,long,5m,2026-03-29 13:45:50
,False,,reentry_check,True,ok,LDO-USDT-SWAP,,,0.3026,False,,,,False,,short,5m,2026-03-29 13:45:50
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,long,5m,2026-03-29 13:45:53
,False,,reentry_check,True,ok,LIT-USDT-SWAP,,,0.846,False,,,,False,,short,5m,2026-03-29 13:45:53
,False,1529,reentry_check,True,ok,LQTY-USDT-SWAP,Канальный выход 20 свечей,0.0,0.2682,True,1.6,0.263158,1.1,False,0,long,5m,2026-03-29 13:45:56
,True,1529,reentry_check,False,cooldown после ATR-стопа ещё активен 1529s; цена отошла только на 0.26 ATR,LQTY-USDT-SWAP,Канальный выход 20 свечей,0.0,0.2682,True,1.6,0.263158,1.1,True,0,short,5m,2026-03-29 13:45:56
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10159,False,,,,False,,long,5m,2026-03-29 13:46:10
,False,,reentry_check,True,ok,OP-USDT-SWAP,,,0.10159,False,,,,False,,short,5m,2026-03-29 13:46:10
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0732,False,,,,False,,long,5m,2026-03-29 13:46:20
,False,,reentry_check,True,ok,SAND-USDT-SWAP,,,0.0732,False,,,,False,,short,5m,2026-03-29 13:46:20
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.1,False,,,,False,,long,5m,2026-03-29 13:46:25
,False,,reentry_check,True,ok,SOL-USDT-SWAP,,,82.1,False,,,,False,,short,5m,2026-03-29 13:46:25
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3321,False,,,,False,,long,5m,2026-03-29 13:46:43
,False,,reentry_check,True,ok,XRP-USDT-SWAP,,,1.3321,False,,,,False,,short,5m,2026-03-29 13:46:43
,False,,reentry_check,True,ok,YGG-USDT-SWAP,,,0.0344,False,,,,False,,long,5m,2026-03-29 13:46:49
,False,,reentry_check,True,ok,YGG-USDT-SWAP,,,0.0344,False,,,,False,,short,5m,2026-03-29 13:46:49
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.67,False,,,,False,,long,5m,2026-03-29 13:47:45
,False,,reentry_check,True,ok,AAVE-USDT-SWAP,,,95.67,False,,,,False,,short,5m,2026-03-29 13:47:45
