atr,body_atr,body_to_range_ratio,breakout_buffer_atr_actual,breakout_level,channel_width_atr,close_beyond_channel_atr,distance_from_breakout_level_atr,donchian_high,donchian_low,entry_mode,entry_price,event,fresh_breakout_true_false,inst_id,side,system_name,timeframe,ts
0.0135,0.740741,1.0,0.740741,18.73,13.333333,0.740741,-0.740741,18.91,18.73,minimal,18.74,breakout_quality,True,COMP-USDT-SWAP,short,Turtle 55,5m,2026-03-22 14:35:32
0.0135,0.740741,1.0,0.740741,18.73,13.333333,0.740741,-0.740741,18.91,18.73,minimal,18.74,breakout_quality,True,COMP-USDT-SWAP,short,Turtle 55,5m,2026-03-22 14:36:53
0.0135,0.740741,1.0,0.740741,18.73,13.333333,0.740741,-0.740741,18.91,18.73,minimal,18.74,breakout_quality,True,COMP-USDT-SWAP,short,Turtle 55,5m,2026-03-22 14:38:15
0.0135,0.740741,1.0,1.481481,18.73,13.333333,0.740741,-1.481481,18.91,18.73,minimal,18.75,breakout_quality,True,COMP-USDT-SWAP,short,Turtle 55,5m,2026-03-22 14:39:36
0.1335,0.674157,0.692308,0.898814,106.86,15.655431,0.374532,0.898814,108.95,106.86,minimal,106.74000831,breakout_quality,True,AAVE-USDT-SWAP,short,Turtle 55,5m,2026-03-22 14:55:53
0.000345,2.318841,1.0,1.430878,0.3112,8.405797,0.57971,1.430878,0.3112,0.3083,minimal,0.31169365,breakout_quality,True,TRX-USDT-SWAP,long,Turtle 55,5m,2026-03-22 15:10:28
0.00016,1.875,1.0,0.625,0.09125,2.8125,0.625,0.625,0.09125,0.0908,minimal,0.09135,breakout_quality,True,DOGE-USDT-SWAP,long,Turtle 20,5m,2026-03-22 15:10:32
0.000277,1.155235,1.0,0.649819,0.15894,5.306859,0.505415,0.649819,0.15894,0.15747,minimal,0.15912,breakout_quality,True,XLM-USDT-SWAP,long,Turtle 20,5m,2026-03-22 15:10:36
0.000415,2.650602,1.0,1.686747,0.2197,15.180723,1.686747,1.686747,0.226,0.2197,minimal,0.219,breakout_quality,True,CRV-USDT-SWAP,short,Turtle 55,5m,2026-03-22 15:15:27
0.0165,1.212121,1.0,0.606061,18.76,4.242424,0.606061,0.606061,18.76,18.69,minimal,18.77,breakout_quality,True,COMP-USDT-SWAP,long,Turtle 20,5m,2026-03-22 15:15:30
0.000415,2.650602,1.0,0.240964,0.2197,15.180723,1.686747,-0.240964,0.226,0.2197,minimal,0.2198,breakout_quality,True,CRV-USDT-SWAP,short,Turtle 55,5m,2026-03-22 15:18:27
0.0001105,2.081448,1.0,1.900452,0.06162,3.438914,1.719457,1.900452,0.06162,0.06124,minimal,0.06183,breakout_quality,True,CFX-USDT-SWAP,long,Turtle 20,5m,2026-03-22 15:25:16
1e-08,1.875,1.0,1.40625,3.3e-06,2.8125,1.40625,1.40625,3.3e-06,3.28e-06,minimal,3.31e-06,breakout_quality,True,PEPE-USDT-SWAP,long,Turtle 20,5m,2026-03-22 15:25:19
0.001496,1.303476,1.0,1.38369,0.92226,2.847594,1.283422,1.38369,0.92226,0.918,minimal,0.92433,breakout_quality,True,SUI-USDT-SWAP,long,Turtle 20,5m,2026-03-22 15:25:23
5e-08,1.4,1.0,1.4,2.849e-05,3.0,1.4,1.4,2.849e-05,2.834e-05,minimal,2.856e-05,breakout_quality,True,FLOKI-USDT-SWAP,long,Turtle 20,5m,2026-03-22 15:25:26
0.000215,0.930233,1.0,1.58486,0.0978,3.72093,0.930233,1.58486,0.0978,0.097,minimal,0.09814074,breakout_quality,True,ENA-USDT-SWAP,long,Turtle 20,5m,2026-03-22 15:25:30
