time,event,inst_id,side,qty,price,atr,stop_price,system_name,note
2026-03-25 03:28:08,CLOSE,AXS-USDT-SWAP,long,48436.0,1.1172,0.004365000000000008,1.11876,Turtle 20,SYNC confirmed close after stop fault: MISSING
2026-03-25 03:31:05,ADD,MINA-USDT-SWAP,short,47961.0,0.0575986808031527,7.74999999999998e-05,0.057737000000000004,Turtle 20,Добор до 2 юнитов
2026-03-25 03:31:33,ADD,AAVE-USDT-SWAP,long,231.5,112.485,0.19299999999999926,112.15400000000001,Turtle 55,Добор до 2 юнитов
2026-03-25 03:31:50,CLOSE,BNB-USDT-SWAP,long,419.0,638.1,0.7049999999999897,638.71,Turtle 55,SYNC confirmed close after stop fault: MISSING
2026-03-25 03:34:28,OPEN,CRV-USDT-SWAP,long,11414.0,0.2279,0.00032999999999999973,0.22724,Turtle 55,Первичный вход
2026-03-25 03:37:48,ADD,SOL-USDT-SWAP,long,29.29,91.02489586889723,0.20200000000000032,91.07600000000001,Turtle 55,Добор до 4 юнитов
2026-03-25 03:38:15,ADD,LINK-USDT-SWAP,long,289.26,9.240998599875544,0.018750000000000176,9.2415,Turtle 55,Добор до 3 юнитов
2026-03-25 03:38:34,ADD,AAVE-USDT-SWAP,long,231.5,112.485,0.20549999999999927,112.359,Turtle 55,Добор до 3 юнитов
2026-03-25 03:39:08,CLOSE,CRV-USDT-SWAP,long,11414.0,0.2273,0.00036500000000000004,0.22724,Turtle 55,SYNC confirmed close after stop fault: MISSING
2026-03-25 03:41:58,ADD,LINK-USDT-SWAP,long,289.26,9.254665733250363,0.019700000000000183,9.2446,Turtle 55,Добор до 4 юнитов
2026-03-25 03:42:18,ADD,AAVE-USDT-SWAP,long,231.5,112.68537904967603,0.2104999999999997,112.41900000000001,Turtle 55,Добор до 4 юнитов
2026-03-25 03:44:55,OPEN,BNB-USDT-SWAP,long,390.0,640.9,0.8049999999999897,639.29,Turtle 20,Первичный вход
2026-03-25 03:48:04,OPEN,1INCH-USDT-SWAP,long,25956.0,0.0953,0.00011000000000000037,0.09508,Turtle 55,Первичный вход
2026-03-25 03:51:33,OPEN,MET-USDT-SWAP,long,1832.0,0.1369,0.00014499999999999791,0.13661,Turtle 55,Первичный вход
2026-03-25 03:51:58,CLOSE,MINA-USDT-SWAP,short,95922.0,0.05791,7.34999999999996e-05,0.057737000000000004,Turtle 20,Синхронизация: позиция отсутствует на бирже
2026-03-25 03:53:33,CLOSE,1INCH-USDT-SWAP,long,25956.0,0.095,0.00011999999999999996,0.09508,Turtle 55,SYNC confirmed close after stop fault: MISSING
2026-03-25 03:53:34,CLOSE,MET-USDT-SWAP,long,1832.0,0.1367,0.00014499999999999791,0.13661,Turtle 55,SYNC confirmed close after stop fault: MISSING
2026-03-25 04:01:53,OPEN,LIT-USDT-SWAP,short,253.0,1.002,0.003400000000000014,1.0088,Turtle 20,Первичный вход
2026-03-25 04:04:59,OPEN,LQTY-USDT-SWAP,short,8866.3,0.2841,0.0004050000000000026,0.28491,Turtle 55,Первичный вход
2026-03-25 04:14:27,OPEN,CRV-USDT-SWAP,long,10871.0,0.229,0.0004099999999999979,0.22818000000000002,Turtle 55,Первичный вход
2026-03-25 04:17:39,OPEN,ARB-USDT-SWAP,long,2520.9,0.0976,0.00015999999999999971,0.09728,Turtle 20,Первичный вход
2026-03-25 04:18:36,ADD,ARB-USDT-SWAP,long,2520.9,0.0977,0.00015999999999999971,0.09728,Turtle 20,Добор до 2 юнитов
2026-03-25 04:18:43,CLOSE,BNB-USDT-SWAP,long,390.0,639.3,0.7849999999999966,639.53,Turtle 20,SYNC confirmed close after protective exit: market_already_crossed_stop
2026-03-25 04:21:37,CLOSE,LIT-USDT-SWAP,short,253.0,1.01,0.0031500000000000195,1.0055,Turtle 20,Синхронизация: позиция отсутствует на бирже
2026-03-25 04:21:47,CLOSE,LQTY-USDT-SWAP,short,8866.3,0.2853,0.0004500000000000004,0.28491,Turtle 55,Синхронизация: позиция отсутствует на бирже
2026-03-25 04:27:54,ADD,ARB-USDT-SWAP,long,2520.9,0.0977,0.00016999999999999863,0.09746,Turtle 20,Добор до 3 юнитов
2026-03-25 04:31:42,ADD,ARB-USDT-SWAP,long,2520.9,0.0977250000000001,0.00016499999999999848,0.0974,Turtle 20,Добор до 4 юнитов
2026-03-25 04:37:55,OPEN,DOGE-USDT-SWAP,short,25.49,0.0949,0.00016000000000000042,0.09522,Turtle 20,Первичный вход
2026-03-25 04:38:39,ADD,DOGE-USDT-SWAP,short,25.49,0.09485,0.00016000000000000042,0.09522,Turtle 20,Добор до 2 юнитов
2026-03-25 04:45:25,CLOSE,CRV-USDT-SWAP,long,10871.0,0.2282,0.0004299999999999984,0.22818000000000002,Turtle 55,SYNC confirmed close after stop fault: MISSING
2026-03-25 04:45:26,CLOSE,DOGE-USDT-SWAP,short,50.98,0.09515,0.00016250000000000016,0.09522,Turtle 20,SYNC confirmed close after stop fault: MISSING
2026-03-25 05:06:01,OPEN,XTZ-USDT-SWAP,short,6143.0,0.3984,0.0002700000000000008,0.39893999999999996,Turtle 20,Первичный вход
2026-03-25 05:12:55,ADD,XTZ-USDT-SWAP,short,6143.0,0.397730994628032,0.0003099999999999992,0.39893999999999996,Turtle 20,Добор до 2 юнитов
2026-03-25 05:21:41,OPEN,LRC-USDT-SWAP,short,4000.0,0.02414,0.00011999999999999996,0.024380000000000002,Turtle 55,Первичный вход
2026-03-25 05:25:15,CLOSE,LINK-USDT-SWAP,long,1157.04,9.22,0.016449999999999854,9.221,Turtle 55,Канальный выход 20 свечей
2026-03-25 05:25:48,CLOSE,LRC-USDT-SWAP,short,4000.0,0.02441,0.00011999999999999996,0.024380000000000002,Turtle 55,Синхронизация: позиция отсутствует на бирже
2026-03-25 05:31:56,OPEN,LINK-USDT-SWAP,short,260.42,9.213,0.015999999999999747,9.245,Turtle 20,Первичный вход
2026-03-25 05:38:49,OPEN,AVAX-USDT-SWAP,short,249.6,9.6,0.015949999999999864,9.6319,Turtle 20,Первичный вход
2026-03-25 05:38:53,OPEN,DOT-USDT-SWAP,short,1691.9,1.4,0.0025499999999999854,1.4050999999999998,Turtle 20,Первичный вход
2026-03-25 05:39:36,ADD,AVAX-USDT-SWAP,short,249.6,9.600079326923076,0.015949999999999864,9.6319,Turtle 20,Добор до 2 юнитов
2026-03-25 05:49:00,CLOSE,LINK-USDT-SWAP,short,260.42,9.236,0.015099999999999891,9.243199999999998,Turtle 20,Синхронизация: позиция отсутствует на бирже
2026-03-25 05:52:13,CLOSE,ARB-USDT-SWAP,long,10083.6,0.0977,0.00014000000000000123,0.0977,Turtle 20,Канальный выход 10 свечей
2026-03-25 05:52:24,ADD,XTZ-USDT-SWAP,short,6143.0,0.3978333062021817,0.00022499999999999742,0.39755,Turtle 20,Добор до 3 юнитов
2026-03-25 05:52:42,ADD,AVAX-USDT-SWAP,short,249.6,9.598079326923077,0.01609999999999987,9.6182,Turtle 20,Добор до 3 юнитов
2026-03-25 05:55:30,OPEN,AUCTION-USDT-SWAP,short,5283.3,4.718,0.005350000000000054,4.7287,Turtle 20,Первичный вход
2026-03-25 05:55:34,OPEN,LIT-USDT-SWAP,short,246.0,0.998,0.0034999999999999975,1.005,Turtle 20,Первичный вход
2026-03-25 05:56:07,CLOSE,AAVE-USDT-SWAP,long,926.0,111.96,0.21599999999999966,112.08,Turtle 55,Канальный выход 20 свечей
2026-03-25 05:56:30,ADD,XTZ-USDT-SWAP,short,6143.0,0.397559037386728,0.0002549999999999997,0.3984,Turtle 20,Добор до 4 юнитов
2026-03-25 05:56:49,ADD,AVAX-USDT-SWAP,short,249.6,9.592386485042736,0.015499999999999847,9.607,Turtle 20,Добор до 4 юнитов
2026-03-25 06:00:09,ADD,LIT-USDT-SWAP,short,246.0,0.996,0.003399999999999992,1.005,Turtle 20,Добор до 2 юнитов
